"TOA5","CR300Series_NRCS_D3","CR300","25036","CR300-CELL205.Std.10.07","CPU:nrcs_marena_D3.CR300","2190","Table_Batt"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Batt_Min","PTemp"
"TS","RN","name","decdegrees","decdegrees","m","Volt","Deg C"
"","","Smp","Smp","Smp","Smp","Min","Smp"
"2023-03-02 20:00:00",1935,"Marena D3",36.06525,-97.21513,332,12.64,6.641
"2023-03-02 21:00:00",1936,"Marena D3",36.06525,-97.21513,332,12.64,6.601
"2023-03-02 22:00:00",1937,"Marena D3",36.06525,-97.21513,332,12.63,6.766
"2023-03-02 23:00:00",1938,"Marena D3",36.06525,-97.21513,332,12.63,6.797
"2023-03-03 00:00:00",1939,"Marena D3",36.06525,-97.21513,332,12.63,6.77
"2023-03-03 01:00:00",1940,"Marena D3",36.06525,-97.21513,332,12.63,6.529
"2023-03-03 02:00:00",1941,"Marena D3",36.06525,-97.21513,332,12.63,6.018
"2023-03-03 03:00:00",1942,"Marena D3",36.06525,-97.21513,332,12.63,5.265
"2023-03-03 04:00:00",1943,"Marena D3",36.06525,-97.21513,332,12.63,4.076
"2023-03-03 05:00:00",1944,"Marena D3",36.06525,-97.21513,332,12.63,3.52
"2023-03-03 06:00:00",1945,"Marena D3",36.06525,-97.21513,332,12.63,2.753
"2023-03-03 07:00:00",1946,"Marena D3",36.06525,-97.21513,332,12.63,2.797
"2023-03-03 08:00:00",1947,"Marena D3",36.06525,-97.21513,332,12.62,3.502
"2023-03-03 09:00:00",1948,"Marena D3",36.06525,-97.21513,332,12.87,4.398
"2023-03-03 10:00:00",1949,"Marena D3",36.06525,-97.21513,332,13.97,11.25
"2023-03-03 11:00:00",1950,"Marena D3",36.06525,-97.21513,332,13.9,14.1
"2023-03-03 12:00:00",1951,"Marena D3",36.06525,-97.21513,332,13.84,16.38
"2023-03-03 13:00:00",1952,"Marena D3",36.06525,-97.21513,332,13.8,18.41
"2023-03-03 14:00:00",1953,"Marena D3",36.06525,-97.21513,332,13.73,20.51
"2023-03-03 15:00:00",1954,"Marena D3",36.06525,-97.21513,332,13.71,22.24
"2023-03-03 16:00:00",1955,"Marena D3",36.06525,-97.21513,332,13.67,23.03
"2023-03-03 17:00:00",1956,"Marena D3",36.06525,-97.21513,332,13.68,21.4
"2023-03-03 18:00:00",1957,"Marena D3",36.06525,-97.21513,332,13.53,16.44
"2023-03-03 19:00:00",1958,"Marena D3",36.06525,-97.21513,332,13.18,9.74
"2023-03-03 20:00:00",1959,"Marena D3",36.06525,-97.21513,332,13.05,6.123
"2023-03-03 21:00:00",1960,"Marena D3",36.06525,-97.21513,332,12.94,4.791
"2023-03-03 22:00:00",1961,"Marena D3",36.06525,-97.21513,332,12.86,3.623
"2023-03-03 23:00:00",1962,"Marena D3",36.06525,-97.21513,332,12.8,3.935
"2023-03-04 00:00:00",1963,"Marena D3",36.06525,-97.21513,332,12.75,3.087
"2023-03-04 01:00:00",1964,"Marena D3",36.06525,-97.21513,332,12.72,3.204
"2023-03-04 02:00:00",1965,"Marena D3",36.06525,-97.21513,332,12.7,1.891
"2023-03-04 03:00:00",1966,"Marena D3",36.06525,-97.21513,332,12.69,1.49
"2023-03-04 04:00:00",1967,"Marena D3",36.06525,-97.21513,332,12.68,0.577
"2023-03-04 05:00:00",1968,"Marena D3",36.06525,-97.21513,332,12.66,1.141
"2023-03-04 06:00:00",1969,"Marena D3",36.06525,-97.21513,332,12.66,1.808
"2023-03-04 07:00:00",1970,"Marena D3",36.06525,-97.21513,332,12.65,1.208
"2023-03-04 08:00:00",1971,"Marena D3",36.06525,-97.21513,332,12.73,3.794
"2023-03-04 09:00:00",1972,"Marena D3",36.06525,-97.21513,332,13.98,10.21
"2023-03-04 10:00:00",1973,"Marena D3",36.06525,-97.21513,332,13.84,16.99
"2023-03-04 11:00:00",1974,"Marena D3",36.06525,-97.21513,332,13.74,20.65
"2023-03-04 12:00:00",1975,"Marena D3",36.06525,-97.21513,332,13.71,22.68
"2023-03-04 13:00:00",1976,"Marena D3",36.06525,-97.21513,332,13.68,23.97
"2023-03-04 14:00:00",1977,"Marena D3",36.06525,-97.21513,332,13.62,26.09
"2023-03-04 15:00:00",1978,"Marena D3",36.06525,-97.21513,332,13.61,26.45
"2023-03-04 16:00:00",1979,"Marena D3",36.06525,-97.21513,332,13.61,26.38
"2023-03-04 17:00:00",1980,"Marena D3",36.06525,-97.21513,332,13.62,24.1
"2023-03-04 18:00:00",1981,"Marena D3",36.06525,-97.21513,332,13.41,18.25
"2023-03-04 19:00:00",1982,"Marena D3",36.06525,-97.21513,332,13.13,12.97
"2023-03-04 20:00:00",1983,"Marena D3",36.06525,-97.21513,332,13,11.7
"2023-03-04 21:00:00",1984,"Marena D3",36.06525,-97.21513,332,12.9,10.94
"2023-03-04 22:00:00",1985,"Marena D3",36.06525,-97.21513,332,12.82,10.25
"2023-03-04 23:00:00",1986,"Marena D3",36.06525,-97.21513,332,12.77,9.21
"2023-03-05 00:00:00",1987,"Marena D3",36.06525,-97.21513,332,12.73,8.03
"2023-03-05 01:00:00",1988,"Marena D3",36.06525,-97.21513,332,12.71,6.706
"2023-03-05 02:00:00",1989,"Marena D3",36.06525,-97.21513,332,12.69,5.833
"2023-03-05 03:00:00",1990,"Marena D3",36.06525,-97.21513,332,12.68,6.189
"2023-03-05 04:00:00",1991,"Marena D3",36.06525,-97.21513,332,12.67,5.533
"2023-03-05 05:00:00",1992,"Marena D3",36.06525,-97.21513,332,12.66,5.581
"2023-03-05 06:00:00",1993,"Marena D3",36.06525,-97.21513,332,12.65,6.457
"2023-03-05 07:00:00",1994,"Marena D3",36.06525,-97.21513,332,12.65,6.49
"2023-03-05 08:00:00",1995,"Marena D3",36.06525,-97.21513,332,12.75,8.84
"2023-03-05 09:00:00",1996,"Marena D3",36.06525,-97.21513,332,13.78,14.84
"2023-03-05 10:00:00",1997,"Marena D3",36.06525,-97.21513,332,13.71,21.72
"2023-03-05 11:00:00",1998,"Marena D3",36.06525,-97.21513,332,13.65,24.46
"2023-03-05 12:00:00",1999,"Marena D3",36.06525,-97.21513,332,13.59,27.83
"2023-03-05 13:00:00",2000,"Marena D3",36.06525,-97.21513,332,13.56,29.19
"2023-03-05 14:00:00",2001,"Marena D3",36.06525,-97.21513,332,13.53,30.53
"2023-03-05 15:00:00",2002,"Marena D3",36.06525,-97.21513,332,13.53,30.54
"2023-03-05 16:00:00",2003,"Marena D3",36.06525,-97.21513,332,13.53,30.89
"2023-03-05 17:00:00",2004,"Marena D3",36.06525,-97.21513,332,13.53,30.1
"2023-03-05 18:00:00",2005,"Marena D3",36.06525,-97.21513,332,13.27,23.78
"2023-03-05 19:00:00",2006,"Marena D3",36.06525,-97.21513,332,13.05,21.06
"2023-03-05 20:00:00",2007,"Marena D3",36.06525,-97.21513,332,12.91,20.05
"2023-03-05 21:00:00",2008,"Marena D3",36.06525,-97.21513,332,12.82,19.03
"2023-03-05 22:00:00",2009,"Marena D3",36.06525,-97.21513,332,12.77,18.2
"2023-03-05 23:00:00",2010,"Marena D3",36.06525,-97.21513,332,12.74,17.96
"2023-03-06 00:00:00",2011,"Marena D3",36.06525,-97.21513,332,12.73,17.76
"2023-03-06 01:00:00",2012,"Marena D3",36.06525,-97.21513,332,12.72,17.44
"2023-03-06 02:00:00",2013,"Marena D3",36.06525,-97.21513,332,12.71,16.53
"2023-03-06 03:00:00",2014,"Marena D3",36.06525,-97.21513,332,12.7,16.05
"2023-03-06 04:00:00",2015,"Marena D3",36.06525,-97.21513,332,12.69,14.86
"2023-03-06 05:00:00",2016,"Marena D3",36.06525,-97.21513,332,12.68,13.54
"2023-03-06 06:00:00",2017,"Marena D3",36.06525,-97.21513,332,12.67,12.4
"2023-03-06 07:00:00",2018,"Marena D3",36.06525,-97.21513,332,12.67,10.82
"2023-03-06 08:00:00",2019,"Marena D3",36.06525,-97.21513,332,12.75,11.37
"2023-03-06 09:00:00",2020,"Marena D3",36.06525,-97.21513,332,13.91,14.14
"2023-03-06 10:00:00",2021,"Marena D3",36.06525,-97.21513,332,13.74,19.92
"2023-03-06 11:00:00",2022,"Marena D3",36.06525,-97.21513,332,13.68,23.37
"2023-03-06 12:00:00",2023,"Marena D3",36.06525,-97.21513,332,13.65,23.88
"2023-03-06 13:00:00",2024,"Marena D3",36.06525,-97.21513,332,13.65,24.6
"2023-03-06 14:00:00",2025,"Marena D3",36.06525,-97.21513,332,13.62,25.68
"2023-03-06 15:00:00",2026,"Marena D3",36.06525,-97.21513,332,13.61,25.85
"2023-03-06 16:00:00",2027,"Marena D3",36.06525,-97.21513,332,13.62,25.98
"2023-03-06 17:00:00",2028,"Marena D3",36.06525,-97.21513,332,13.61,24.34
"2023-03-06 18:00:00",2029,"Marena D3",36.06525,-97.21513,332,13.37,19.24
"2023-03-06 19:00:00",2030,"Marena D3",36.06525,-97.21513,332,13.13,15.61
"2023-03-06 20:00:00",2031,"Marena D3",36.06525,-97.21513,332,12.99,14.64
"2023-03-06 21:00:00",2032,"Marena D3",36.06525,-97.21513,332,12.89,13.13
"2023-03-06 22:00:00",2033,"Marena D3",36.06525,-97.21513,332,12.82,12.34
"2023-03-06 23:00:00",2034,"Marena D3",36.06525,-97.21513,332,12.76,11.82
"2023-03-07 00:00:00",2035,"Marena D3",36.06525,-97.21513,332,12.73,11.55
"2023-03-07 01:00:00",2036,"Marena D3",36.06525,-97.21513,332,12.71,10.63
"2023-03-07 02:00:00",2037,"Marena D3",36.06525,-97.21513,332,12.7,9.43
"2023-03-07 03:00:00",2038,"Marena D3",36.06525,-97.21513,332,12.68,7.943
"2023-03-07 04:00:00",2039,"Marena D3",36.06525,-97.21513,332,12.67,6.741
"2023-03-07 05:00:00",2040,"Marena D3",36.06525,-97.21513,332,12.65,5.984
"2023-03-07 06:00:00",2041,"Marena D3",36.06525,-97.21513,332,12.64,5.824
"2023-03-07 07:00:00",2042,"Marena D3",36.06525,-97.21513,332,12.63,5.641
"2023-03-07 08:00:00",2043,"Marena D3",36.06525,-97.21513,332,12.65,5.87
"2023-03-07 09:00:00",2044,"Marena D3",36.06525,-97.21513,332,12.81,6.838
"2023-03-07 10:00:00",2045,"Marena D3",36.06525,-97.21513,332,13.19,9.06
"2023-03-07 11:00:00",2046,"Marena D3",36.06525,-97.21513,332,13.32,10.68
"2023-03-07 12:00:00",2047,"Marena D3",36.06525,-97.21513,332,13.36,10.41
"2023-03-07 13:00:00",2048,"Marena D3",36.06525,-97.21513,332,13.39,10.87
"2023-03-07 14:00:00",2049,"Marena D3",36.06525,-97.21513,332,13.34,11.79
"2023-03-07 15:00:00",2050,"Marena D3",36.06525,-97.21513,332,13.68,11.23
"2023-03-07 16:00:00",2051,"Marena D3",36.06525,-97.21513,332,13.53,10.86
"2023-03-07 17:00:00",2052,"Marena D3",36.06525,-97.21513,332,13.18,8.7
"2023-03-07 18:00:00",2053,"Marena D3",36.06525,-97.21513,332,13.03,7.883
"2023-03-07 19:00:00",2054,"Marena D3",36.06525,-97.21513,332,12.93,7.622
"2023-03-07 20:00:00",2055,"Marena D3",36.06525,-97.21513,332,12.85,6.977
"2023-03-07 21:00:00",2056,"Marena D3",36.06525,-97.21513,332,12.79,7.033
"2023-03-07 22:00:00",2057,"Marena D3",36.06525,-97.21513,332,12.74,6.636
"2023-03-07 23:00:00",2058,"Marena D3",36.06525,-97.21513,332,12.7,5.964
"2023-03-08 00:00:00",2059,"Marena D3",36.06525,-97.21513,332,12.67,6.063
"2023-03-08 01:00:00",2060,"Marena D3",36.06525,-97.21513,332,12.64,6.203
"2023-03-08 02:00:00",2061,"Marena D3",36.06525,-97.21513,332,12.63,6.065
"2023-03-08 03:00:00",2062,"Marena D3",36.06525,-97.21513,332,12.62,6.149
"2023-03-08 04:00:00",2063,"Marena D3",36.06525,-97.21513,332,12.62,6.14
"2023-03-08 05:00:00",2064,"Marena D3",36.06525,-97.21513,332,12.62,6.4
"2023-03-08 06:00:00",2065,"Marena D3",36.06525,-97.21513,332,12.62,6.367
"2023-03-08 07:00:00",2066,"Marena D3",36.06525,-97.21513,332,12.62,6.389
"2023-03-08 08:00:00",2067,"Marena D3",36.06525,-97.21513,332,12.62,6.862
"2023-03-08 09:00:00",2068,"Marena D3",36.06525,-97.21513,332,12.8,8.65
"2023-03-08 10:00:00",2069,"Marena D3",36.06525,-97.21513,332,13.81,13.44
"2023-03-08 11:00:00",2070,"Marena D3",36.06525,-97.21513,332,13.86,14.51
"2023-03-08 12:00:00",2071,"Marena D3",36.06525,-97.21513,332,13.87,13.63
"2023-03-08 13:00:00",2072,"Marena D3",36.06525,-97.21513,332,13.9,13.67
"2023-03-08 14:00:00",2073,"Marena D3",36.06525,-97.21513,332,13.87,14.09
"2023-03-08 15:00:00",2074,"Marena D3",36.06525,-97.21513,332,13.87,14.23
"2023-03-08 16:00:00",2075,"Marena D3",36.06525,-97.21513,332,13.86,14.57
"2023-03-08 17:00:00",2076,"Marena D3",36.06525,-97.21513,332,13.43,13.07
"2023-03-08 18:00:00",2077,"Marena D3",36.06525,-97.21513,332,13.25,10.38
"2023-03-08 19:00:00",2078,"Marena D3",36.06525,-97.21513,332,13.1,9.19
"2023-03-08 20:00:00",2079,"Marena D3",36.06525,-97.21513,332,13,8.8
"2023-03-08 21:00:00",2080,"Marena D3",36.06525,-97.21513,332,12.9,8.77
"2023-03-08 22:00:00",2081,"Marena D3",36.06525,-97.21513,332,12.84,8.68
"2023-03-08 23:00:00",2082,"Marena D3",36.06525,-97.21513,332,12.78,8.65
"2023-03-09 00:00:00",2083,"Marena D3",36.06525,-97.21513,332,12.75,8.58
"2023-03-09 01:00:00",2084,"Marena D3",36.06525,-97.21513,332,12.73,7.588
"2023-03-09 02:00:00",2085,"Marena D3",36.06525,-97.21513,332,12.7,7.752
"2023-03-09 03:00:00",2086,"Marena D3",36.06525,-97.21513,332,12.68,7.83
"2023-03-09 04:00:00",2087,"Marena D3",36.06525,-97.21513,332,12.66,7.739
"2023-03-09 05:00:00",2088,"Marena D3",36.06525,-97.21513,332,12.65,7.441
"2023-03-09 06:00:00",2089,"Marena D3",36.06525,-97.21513,332,12.64,7.296
"2023-03-09 07:00:00",2090,"Marena D3",36.06525,-97.21513,332,12.63,7.346
"2023-03-09 08:00:00",2091,"Marena D3",36.06525,-97.21513,332,12.63,7.705
"2023-03-09 09:00:00",2092,"Marena D3",36.06525,-97.21513,332,12.86,8.35
"2023-03-09 10:00:00",2093,"Marena D3",36.06525,-97.21513,332,12.79,9.83
"2023-03-09 11:00:00",2094,"Marena D3",36.06525,-97.21513,332,12.65,10.12
"2023-03-09 12:00:00",2095,"Marena D3",36.06525,-97.21513,332,12.66,10.68
"2023-03-09 13:00:00",2096,"Marena D3",36.06525,-97.21513,332,13.04,12.15
"2023-03-09 14:00:00",2097,"Marena D3",36.06525,-97.21513,332,13.66,15.49
"2023-03-09 15:00:00",2098,"Marena D3",36.06525,-97.21513,332,13.76,14.4
"2023-03-09 16:00:00",2099,"Marena D3",36.06525,-97.21513,332,13.73,16.29
"2023-03-09 17:00:00",2100,"Marena D3",36.06525,-97.21513,332,13.38,15.41
"2023-03-09 18:00:00",2101,"Marena D3",36.06525,-97.21513,332,13.34,13.05
"2023-03-09 19:00:00",2102,"Marena D3",36.06525,-97.21513,332,13.18,9.8
"2023-03-09 20:00:00",2103,"Marena D3",36.06525,-97.21513,332,13.05,7.882
"2023-03-09 21:00:00",2104,"Marena D3",36.06525,-97.21513,332,12.95,7.027
"2023-03-09 22:00:00",2105,"Marena D3",36.06525,-97.21513,332,12.87,5.835
"2023-03-09 23:00:00",2106,"Marena D3",36.06525,-97.21513,332,12.81,3.307
"2023-03-10 00:00:00",2107,"Marena D3",36.06525,-97.21513,332,12.76,2.714
"2023-03-10 01:00:00",2108,"Marena D3",36.06525,-97.21513,332,12.72,2.355
"2023-03-10 02:00:00",2109,"Marena D3",36.06525,-97.21513,332,12.69,2.399
"2023-03-10 03:00:00",2110,"Marena D3",36.06525,-97.21513,332,12.66,2.167
"2023-03-10 04:00:00",2111,"Marena D3",36.06525,-97.21513,332,12.64,0.971
"2023-03-10 05:00:00",2112,"Marena D3",36.06525,-97.21513,332,12.62,-0.146
"2023-03-10 06:00:00",2113,"Marena D3",36.06525,-97.21513,332,12.6,-0.675
"2023-03-10 07:00:00",2114,"Marena D3",36.06525,-97.21513,332,12.59,-1.155
"2023-03-10 08:00:00",2115,"Marena D3",36.06525,-97.21513,332,12.75,1.074
"2023-03-10 09:00:00",2116,"Marena D3",36.06525,-97.21513,332,14.09,6.123
"2023-03-10 10:00:00",2117,"Marena D3",36.06525,-97.21513,332,13.97,11.65
"2023-03-10 11:00:00",2118,"Marena D3",36.06525,-97.21513,332,13.87,15.09
"2023-03-10 12:00:00",2119,"Marena D3",36.06525,-97.21513,332,13.83,16.11
"2023-03-10 13:00:00",2120,"Marena D3",36.06525,-97.21513,332,13.8,17.42
"2023-03-10 14:00:00",2121,"Marena D3",36.06525,-97.21513,332,13.8,18.09
"2023-03-10 15:00:00",2122,"Marena D3",36.06525,-97.21513,332,13.77,18.88
"2023-03-10 16:00:00",2123,"Marena D3",36.06525,-97.21513,332,13.76,18.27
"2023-03-10 17:00:00",2124,"Marena D3",36.06525,-97.21513,332,13.77,17.43
"2023-03-10 18:00:00",2125,"Marena D3",36.06525,-97.21513,332,13.47,11.46
"2023-03-10 19:00:00",2126,"Marena D3",36.06525,-97.21513,332,13.25,9.11
"2023-03-10 20:00:00",2127,"Marena D3",36.06525,-97.21513,332,13.11,7.218
"2023-03-10 21:00:00",2128,"Marena D3",36.06525,-97.21513,332,13,6.817
"2023-03-10 22:00:00",2129,"Marena D3",36.06525,-97.21513,332,12.91,7.705
"2023-03-10 23:00:00",2130,"Marena D3",36.06525,-97.21513,332,12.83,7.759
"2023-03-11 00:00:00",2131,"Marena D3",36.06525,-97.21513,332,12.78,7.827
"2023-03-11 01:00:00",2132,"Marena D3",36.06525,-97.21513,332,12.75,7.814
"2023-03-11 02:00:00",2133,"Marena D3",36.06525,-97.21513,332,12.72,7.044
"2023-03-11 03:00:00",2134,"Marena D3",36.06525,-97.21513,332,12.7,7.794
"2023-03-11 04:00:00",2135,"Marena D3",36.06525,-97.21513,332,12.69,9.5
"2023-03-11 05:00:00",2136,"Marena D3",36.06525,-97.21513,332,12.68,10.09
"2023-03-11 06:00:00",2137,"Marena D3",36.06525,-97.21513,332,12.67,10.48
"2023-03-11 07:00:00",2138,"Marena D3",36.06525,-97.21513,332,12.66,11.6
"2023-03-11 08:00:00",2139,"Marena D3",36.06525,-97.21513,332,12.66,13.12
"2023-03-11 09:00:00",2140,"Marena D3",36.06525,-97.21513,332,12.84,13.97
"2023-03-11 10:00:00",2141,"Marena D3",36.06525,-97.21513,332,13.29,20.15
"2023-03-11 11:00:00",2142,"Marena D3",36.06525,-97.21513,332,13.65,25.12
"2023-03-11 12:00:00",2143,"Marena D3",36.06525,-97.21513,332,13.56,28.37
"2023-03-11 13:00:00",2144,"Marena D3",36.06525,-97.21513,332,13.53,30.28
"2023-03-11 14:00:00",2145,"Marena D3",36.06525,-97.21513,332,13.52,30.71
"2023-03-11 15:00:00",2146,"Marena D3",36.06525,-97.21513,332,13.5,29.04
"2023-03-11 16:00:00",2147,"Marena D3",36.06525,-97.21513,332,13.56,23.45
"2023-03-11 17:00:00",2148,"Marena D3",36.06525,-97.21513,332,13.65,20.73
"2023-03-11 18:00:00",2149,"Marena D3",36.06525,-97.21513,332,13.34,15.6
"2023-03-11 19:00:00",2150,"Marena D3",36.06525,-97.21513,332,13.17,12.98
"2023-03-11 20:00:00",2151,"Marena D3",36.06525,-97.21513,332,13.04,9.85
"2023-03-11 21:00:00",2152,"Marena D3",36.06525,-97.21513,332,12.94,7.706
"2023-03-11 22:00:00",2153,"Marena D3",36.06525,-97.21513,332,12.85,6.439
"2023-03-11 23:00:00",2154,"Marena D3",36.06525,-97.21513,332,12.78,5.68
"2023-03-12 00:00:00",2155,"Marena D3",36.06525,-97.21513,332,12.73,5.653
"2023-03-12 01:00:00",2156,"Marena D3",36.06525,-97.21513,332,12.7,4.181
"2023-03-12 02:00:00",2157,"Marena D3",36.06525,-97.21513,332,12.68,3.703
"2023-03-12 03:00:00",2158,"Marena D3",36.06525,-97.21513,332,12.66,3.253
"2023-03-12 04:00:00",2159,"Marena D3",36.06525,-97.21513,332,12.65,3.231
"2023-03-12 05:00:00",2160,"Marena D3",36.06525,-97.21513,332,12.64,2.114
"2023-03-12 06:00:00",2161,"Marena D3",36.06525,-97.21513,332,12.63,2.451
"2023-03-12 07:00:00",2162,"Marena D3",36.06525,-97.21513,332,12.62,2.488
"2023-03-12 08:00:00",2163,"Marena D3",36.06525,-97.21513,332,12.65,3.329
"2023-03-12 09:00:00",2164,"Marena D3",36.06525,-97.21513,332,12.89,4.45
"2023-03-12 10:00:00",2165,"Marena D3",36.06525,-97.21513,332,14,9.3
"2023-03-12 11:00:00",2166,"Marena D3",36.06525,-97.21513,332,14,9.92
"2023-03-12 12:00:00",2167,"Marena D3",36.06525,-97.21513,332,13.98,10.88
"2023-03-12 13:00:00",2168,"Marena D3",36.06525,-97.21513,332,13.94,12.64
"2023-03-12 14:00:00",2169,"Marena D3",36.06525,-97.21513,332,13.91,14.41
"2023-03-12 15:00:00",2170,"Marena D3",36.06525,-97.21513,332,13.87,15.4
"2023-03-12 16:00:00",2171,"Marena D3",36.06525,-97.21513,332,13.57,12.74
"2023-03-12 17:00:00",2172,"Marena D3",36.06525,-97.21513,332,13.47,11.58
"2023-03-12 18:00:00",2173,"Marena D3",36.06525,-97.21513,332,13.55,9.5
"2023-03-12 19:00:00",2174,"Marena D3",36.06525,-97.21513,332,13.41,5.08
"2023-03-12 20:00:00",2175,"Marena D3",36.06525,-97.21513,332,13.26,2.112
"2023-03-12 21:00:00",2176,"Marena D3",36.06525,-97.21513,332,13.15,1.044
"2023-03-12 22:00:00",2177,"Marena D3",36.06525,-97.21513,332,13.05,0.2
"2023-03-12 23:00:00",2178,"Marena D3",36.06525,-97.21513,332,12.95,-1.05
"2023-03-13 00:00:00",2179,"Marena D3",36.06525,-97.21513,332,12.87,-0.818
"2023-03-13 01:00:00",2180,"Marena D3",36.06525,-97.21513,332,12.79,-0.54
"2023-03-13 02:00:00",2181,"Marena D3",36.06525,-97.21513,332,12.74,-1.836
"2023-03-13 03:00:00",2182,"Marena D3",36.06525,-97.21513,332,12.7,-2.563
"2023-03-13 04:00:00",2183,"Marena D3",36.06525,-97.21513,332,12.66,-3.624
"2023-03-13 05:00:00",2184,"Marena D3",36.06525,-97.21513,332,12.63,-3.755
"2023-03-13 06:00:00",2185,"Marena D3",36.06525,-97.21513,332,12.61,-4.182
"2023-03-13 07:00:00",2186,"Marena D3",36.06525,-97.21513,332,12.59,-2.623
"2023-03-13 08:00:00",2187,"Marena D3",36.06525,-97.21513,332,12.66,-1.411
"2023-03-13 09:00:00",2188,"Marena D3",36.06525,-97.21513,332,12.97,0.086
"2023-03-13 10:00:00",2189,"Marena D3",36.06525,-97.21513,332,13.37,2.448
"2023-03-13 11:00:00",2190,"Marena D3",36.06525,-97.21513,332,13.86,3.797
"2023-03-13 12:00:00",2191,"Marena D3",36.06525,-97.21513,332,14.08,6.203
"2023-03-13 13:00:00",2192,"Marena D3",36.06525,-97.21513,332,14.01,9.04
"2023-03-13 14:00:00",2193,"Marena D3",36.06525,-97.21513,332,13.94,11.88
"2023-03-13 15:00:00",2194,"Marena D3",36.06525,-97.21513,332,13.9,14.03
"2023-03-13 16:00:00",2195,"Marena D3",36.06525,-97.21513,332,13.87,15.67
"2023-03-13 17:00:00",2196,"Marena D3",36.06525,-97.21513,332,13.84,13.26
"2023-03-13 18:00:00",2197,"Marena D3",36.06525,-97.21513,332,13.73,8.51
"2023-03-13 19:00:00",2198,"Marena D3",36.06525,-97.21513,332,13.39,3.358
"2023-03-13 20:00:00",2199,"Marena D3",36.06525,-97.21513,332,13.24,3.493
"2023-03-13 21:00:00",2200,"Marena D3",36.06525,-97.21513,332,13.12,3.294
"2023-03-13 22:00:00",2201,"Marena D3",36.06525,-97.21513,332,13.02,3.177
"2023-03-13 23:00:00",2202,"Marena D3",36.06525,-97.21513,332,12.93,2.882
"2023-03-14 00:00:00",2203,"Marena D3",36.06525,-97.21513,332,12.85,2.544
"2023-03-14 01:00:00",2204,"Marena D3",36.06525,-97.21513,332,12.78,2.863
"2023-03-14 02:00:00",2205,"Marena D3",36.06525,-97.21513,332,12.73,2.678
"2023-03-14 03:00:00",2206,"Marena D3",36.06525,-97.21513,332,12.7,2.482
"2023-03-14 04:00:00",2207,"Marena D3",36.06525,-97.21513,332,12.67,2.26
"2023-03-14 05:00:00",2208,"Marena D3",36.06525,-97.21513,332,12.64,1.92
"2023-03-14 06:00:00",2209,"Marena D3",36.06525,-97.21513,332,12.62,-0.313
"2023-03-14 07:00:00",2210,"Marena D3",36.06525,-97.21513,332,12.61,-1.909
"2023-03-14 08:00:00",2211,"Marena D3",36.06525,-97.21513,332,12.81,2.17
"2023-03-14 09:00:00",2212,"Marena D3",36.06525,-97.21513,332,14,5.61
"2023-03-14 10:00:00",2213,"Marena D3",36.06525,-97.21513,332,13.98,11.29
"2023-03-14 11:00:00",2214,"Marena D3",36.06525,-97.21513,332,13.91,14.02
"2023-03-14 12:00:00",2215,"Marena D3",36.06525,-97.21513,332,13.87,15.46
"2023-03-14 13:00:00",2216,"Marena D3",36.06525,-97.21513,332,13.84,15.75
"2023-03-14 14:00:00",2217,"Marena D3",36.06525,-97.21513,332,13.78,18.22
"2023-03-14 15:00:00",2218,"Marena D3",36.06525,-97.21513,332,13.77,19.06
"2023-03-14 16:00:00",2219,"Marena D3",36.06525,-97.21513,332,13.77,19.14
"2023-03-14 17:00:00",2220,"Marena D3",36.06525,-97.21513,332,13.76,18.09
"2023-03-14 18:00:00",2221,"Marena D3",36.06525,-97.21513,332,13.55,13.35
"2023-03-14 19:00:00",2222,"Marena D3",36.06525,-97.21513,332,13.31,8.59
"2023-03-14 20:00:00",2223,"Marena D3",36.06525,-97.21513,332,13.16,5.306
"2023-03-14 21:00:00",2224,"Marena D3",36.06525,-97.21513,332,13.05,3.976
"2023-03-14 22:00:00",2225,"Marena D3",36.06525,-97.21513,332,12.95,3.024
"2023-03-14 23:00:00",2226,"Marena D3",36.06525,-97.21513,332,12.86,2.356
"2023-03-15 00:00:00",2227,"Marena D3",36.06525,-97.21513,332,12.79,2.814
"2023-03-15 01:00:00",2228,"Marena D3",36.06525,-97.21513,332,12.73,3.927
"2023-03-15 02:00:00",2229,"Marena D3",36.06525,-97.21513,332,12.7,4
"2023-03-15 03:00:00",2230,"Marena D3",36.06525,-97.21513,332,12.68,3.81
"2023-03-15 04:00:00",2231,"Marena D3",36.06525,-97.21513,332,12.66,3.56
"2023-03-15 05:00:00",2232,"Marena D3",36.06525,-97.21513,332,12.64,2.984
"2023-03-15 06:00:00",2233,"Marena D3",36.06525,-97.21513,332,12.62,2.98
"2023-03-15 07:00:00",2234,"Marena D3",36.06525,-97.21513,332,12.61,4.2
"2023-03-15 08:00:00",2235,"Marena D3",36.06525,-97.21513,332,12.68,5.891
"2023-03-15 09:00:00",2236,"Marena D3",36.06525,-97.21513,332,13.44,8.88
"2023-03-15 10:00:00",2237,"Marena D3",36.06525,-97.21513,332,13.91,13.67
"2023-03-15 11:00:00",2238,"Marena D3",36.06525,-97.21513,332,13.81,16.97
"2023-03-15 12:00:00",2239,"Marena D3",36.06525,-97.21513,332,13.78,19.36
"2023-03-15 13:00:00",2240,"Marena D3",36.06525,-97.21513,332,13.74,20.57
"2023-03-15 14:00:00",2241,"Marena D3",36.06525,-97.21513,332,13.71,21.95
