"TOA5","CR300Series_NRCS_B3","CR300","25039","CR300-CELL205.Std.10.07","CPU:nrcs_marena_B3.CR300","30482","Table_Batt"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","Batt_Min","PTemp"
"TS","RN","name","decdegrees","decdegrees","m","Volt","Deg C"
"","","Smp","Smp","Smp","Smp","Min","Smp"
"2023-01-24 11:00:00",1061,"Marena B3",36.06222,-97.21667,329,12.54,1.826
"2023-01-24 12:00:00",1062,"Marena B3",36.06222,-97.21667,329,12.79,2.256
"2023-01-24 13:00:00",1063,"Marena B3",36.06222,-97.21667,329,12.95,2.941
"2023-01-24 14:00:00",1064,"Marena B3",36.06222,-97.21667,329,12.99,3.683
"2023-01-24 15:00:00",1065,"Marena B3",36.06222,-97.21667,329,12.98,4.137
"2023-01-24 16:00:00",1066,"Marena B3",36.06222,-97.21667,329,12.87,4.064
"2023-01-24 17:00:00",1067,"Marena B3",36.06222,-97.21667,329,12.59,3.725
"2023-01-24 18:00:00",1068,"Marena B3",36.06222,-97.21667,329,12.52,1.785
"2023-01-24 19:00:00",1069,"Marena B3",36.06222,-97.21667,329,12.59,-0.25
"2023-01-24 20:00:00",1070,"Marena B3",36.06222,-97.21667,329,12.59,-0.593
"2023-01-24 21:00:00",1071,"Marena B3",36.06222,-97.21667,329,12.59,-0.36
"2023-01-24 22:00:00",1072,"Marena B3",36.06222,-97.21667,329,12.59,-0.513
"2023-01-24 23:00:00",1073,"Marena B3",36.06222,-97.21667,329,12.59,-0.625
"2023-01-25 00:00:00",1074,"Marena B3",36.06222,-97.21667,329,12.59,-0.679
"2023-01-25 01:00:00",1075,"Marena B3",36.06222,-97.21667,329,12.59,-0.5
"2023-01-25 02:00:00",1076,"Marena B3",36.06222,-97.21667,329,12.59,-0.384
"2023-01-25 03:00:00",1077,"Marena B3",36.06222,-97.21667,329,12.59,-0.591
"2023-01-25 04:00:00",1078,"Marena B3",36.06222,-97.21667,329,12.59,-0.478
"2023-01-25 05:00:00",1079,"Marena B3",36.06222,-97.21667,329,12.59,-0.403
"2023-01-25 06:00:00",1080,"Marena B3",36.06222,-97.21667,329,12.59,-0.375
"2023-01-25 07:00:00",1081,"Marena B3",36.06222,-97.21667,329,12.6,-0.564
"2023-01-25 08:00:00",1082,"Marena B3",36.06222,-97.21667,329,12.6,-0.548
"2023-01-25 09:00:00",1083,"Marena B3",36.06222,-97.21667,329,12.61,-0.41
"2023-01-25 10:00:00",1084,"Marena B3",36.06222,-97.21667,329,12.73,1.61
"2023-01-25 11:00:00",1085,"Marena B3",36.06222,-97.21667,329,12.87,1.968
"2023-01-25 12:00:00",1086,"Marena B3",36.06222,-97.21667,329,13.88,4.005
"2023-01-25 13:00:00",1087,"Marena B3",36.06222,-97.21667,329,14.07,6.121
"2023-01-25 14:00:00",1088,"Marena B3",36.06222,-97.21667,329,14.04,8.59
"2023-01-25 15:00:00",1089,"Marena B3",36.06222,-97.21667,329,13.98,9.6
"2023-01-25 16:00:00",1090,"Marena B3",36.06222,-97.21667,329,13.98,10.12
"2023-01-25 17:00:00",1091,"Marena B3",36.06222,-97.21667,329,13.46,7.064
"2023-01-25 18:00:00",1092,"Marena B3",36.06222,-97.21667,329,13.28,3.088
"2023-01-25 19:00:00",1093,"Marena B3",36.06222,-97.21667,329,13.12,0.738
"2023-01-25 20:00:00",1094,"Marena B3",36.06222,-97.21667,329,13.01,-1.596
"2023-01-25 21:00:00",1095,"Marena B3",36.06222,-97.21667,329,12.91,-2.471
"2023-01-25 22:00:00",1096,"Marena B3",36.06222,-97.21667,329,12.84,-3.838
"2023-01-25 23:00:00",1097,"Marena B3",36.06222,-97.21667,329,12.79,-4.797
"2023-01-26 00:00:00",1098,"Marena B3",36.06222,-97.21667,329,12.75,-5.486
"2023-01-26 01:00:00",1099,"Marena B3",36.06222,-97.21667,329,12.73,-5.352
"2023-01-26 02:00:00",1100,"Marena B3",36.06222,-97.21667,329,12.7,-5.757
"2023-01-26 03:00:00",1101,"Marena B3",36.06222,-97.21667,329,12.68,-5.958
"2023-01-26 04:00:00",1102,"Marena B3",36.06222,-97.21667,329,12.67,-5.811
"2023-01-26 05:00:00",1103,"Marena B3",36.06222,-97.21667,329,12.65,-5.451
"2023-01-26 06:00:00",1104,"Marena B3",36.06222,-97.21667,329,12.64,-4.888
"2023-01-26 07:00:00",1105,"Marena B3",36.06222,-97.21667,329,12.62,-5.28
"2023-01-26 08:00:00",1106,"Marena B3",36.06222,-97.21667,329,12.62,-5.191
"2023-01-26 09:00:00",1107,"Marena B3",36.06222,-97.21667,329,13.31,-0.482
"2023-01-26 10:00:00",1108,"Marena B3",36.06222,-97.21667,329,14.12,4.7
"2023-01-26 11:00:00",1109,"Marena B3",36.06222,-97.21667,329,14.02,8.8
"2023-01-26 12:00:00",1110,"Marena B3",36.06222,-97.21667,329,13.95,12.28
"2023-01-26 13:00:00",1111,"Marena B3",36.06222,-97.21667,329,13.88,13.71
"2023-01-26 14:00:00",1112,"Marena B3",36.06222,-97.21667,329,13.88,14.26
"2023-01-26 15:00:00",1113,"Marena B3",36.06222,-97.21667,329,13.88,12.16
"2023-01-26 16:00:00",1114,"Marena B3",36.06222,-97.21667,329,13.73,10.23
"2023-01-26 17:00:00",1115,"Marena B3",36.06222,-97.21667,329,13.92,11.73
"2023-01-26 18:00:00",1116,"Marena B3",36.06222,-97.21667,329,13.36,4.631
"2023-01-26 19:00:00",1117,"Marena B3",36.06222,-97.21667,329,13.18,0.626
"2023-01-26 20:00:00",1118,"Marena B3",36.06222,-97.21667,329,13.05,-1.131
"2023-01-26 21:00:00",1119,"Marena B3",36.06222,-97.21667,329,12.95,-0.939
"2023-01-26 22:00:00",1120,"Marena B3",36.06222,-97.21667,329,12.87,-1.661
"2023-01-26 23:00:00",1121,"Marena B3",36.06222,-97.21667,329,12.81,-3.094
"2023-01-27 00:00:00",1122,"Marena B3",36.06222,-97.21667,329,12.76,-2.352
"2023-01-27 01:00:00",1123,"Marena B3",36.06222,-97.21667,329,12.73,-0.961
"2023-01-27 02:00:00",1124,"Marena B3",36.06222,-97.21667,329,12.71,-0.751
"2023-01-27 03:00:00",1125,"Marena B3",36.06222,-97.21667,329,12.7,-0.619
"2023-01-27 04:00:00",1126,"Marena B3",36.06222,-97.21667,329,12.69,-0.674
"2023-01-27 05:00:00",1127,"Marena B3",36.06222,-97.21667,329,12.68,-0.791
"2023-01-27 06:00:00",1128,"Marena B3",36.06222,-97.21667,329,12.67,-0.447
"2023-01-27 07:00:00",1129,"Marena B3",36.06222,-97.21667,329,12.66,-0.525
"2023-01-27 08:00:00",1130,"Marena B3",36.06222,-97.21667,329,12.65,-0.173
"2023-01-27 09:00:00",1131,"Marena B3",36.06222,-97.21667,329,13.35,4.996
"2023-01-27 10:00:00",1132,"Marena B3",36.06222,-97.21667,329,14.01,9.45
"2023-01-27 11:00:00",1133,"Marena B3",36.06222,-97.21667,329,13.92,13.4
"2023-01-27 12:00:00",1134,"Marena B3",36.06222,-97.21667,329,13.82,16.39
"2023-01-27 13:00:00",1135,"Marena B3",36.06222,-97.21667,329,13.82,17.59
"2023-01-27 14:00:00",1136,"Marena B3",36.06222,-97.21667,329,13.79,18.41
"2023-01-27 15:00:00",1137,"Marena B3",36.06222,-97.21667,329,13.79,18.02
"2023-01-27 16:00:00",1138,"Marena B3",36.06222,-97.21667,329,13.79,18.47
"2023-01-27 17:00:00",1139,"Marena B3",36.06222,-97.21667,329,13.79,17.59
"2023-01-27 18:00:00",1140,"Marena B3",36.06222,-97.21667,329,13.26,10.01
"2023-01-27 19:00:00",1141,"Marena B3",36.06222,-97.21667,329,13.09,5.887
"2023-01-27 20:00:00",1142,"Marena B3",36.06222,-97.21667,329,12.97,3.6
"2023-01-27 21:00:00",1143,"Marena B3",36.06222,-97.21667,329,12.88,2.52
"2023-01-27 22:00:00",1144,"Marena B3",36.06222,-97.21667,329,12.81,2.15
"2023-01-27 23:00:00",1145,"Marena B3",36.06222,-97.21667,329,12.76,2.241
"2023-01-28 00:00:00",1146,"Marena B3",36.06222,-97.21667,329,12.74,3.026
"2023-01-28 01:00:00",1147,"Marena B3",36.06222,-97.21667,329,12.72,3.762
"2023-01-28 02:00:00",1148,"Marena B3",36.06222,-97.21667,329,12.71,4.27
"2023-01-28 03:00:00",1149,"Marena B3",36.06222,-97.21667,329,12.7,4.353
"2023-01-28 04:00:00",1150,"Marena B3",36.06222,-97.21667,329,12.69,5.107
"2023-01-28 05:00:00",1151,"Marena B3",36.06222,-97.21667,329,12.68,5.13
"2023-01-28 06:00:00",1152,"Marena B3",36.06222,-97.21667,329,12.67,5.397
"2023-01-28 07:00:00",1153,"Marena B3",36.06222,-97.21667,329,12.66,4.688
"2023-01-28 08:00:00",1154,"Marena B3",36.06222,-97.21667,329,12.66,5.156
"2023-01-28 09:00:00",1155,"Marena B3",36.06222,-97.21667,329,13.13,9.19
"2023-01-28 10:00:00",1156,"Marena B3",36.06222,-97.21667,329,13.89,14.12
"2023-01-28 11:00:00",1157,"Marena B3",36.06222,-97.21667,329,13.82,17.08
"2023-01-28 12:00:00",1158,"Marena B3",36.06222,-97.21667,329,13.76,19.29
"2023-01-28 13:00:00",1159,"Marena B3",36.06222,-97.21667,329,13.73,21.22
"2023-01-28 14:00:00",1160,"Marena B3",36.06222,-97.21667,329,13.7,22.04
"2023-01-28 15:00:00",1161,"Marena B3",36.06222,-97.21667,329,13.7,21.24
"2023-01-28 16:00:00",1162,"Marena B3",36.06222,-97.21667,329,13.7,20.88
"2023-01-28 17:00:00",1163,"Marena B3",36.06222,-97.21667,329,13.47,19.09
"2023-01-28 18:00:00",1164,"Marena B3",36.06222,-97.21667,329,13.23,12.52
"2023-01-28 19:00:00",1165,"Marena B3",36.06222,-97.21667,329,13.06,8.43
"2023-01-28 20:00:00",1166,"Marena B3",36.06222,-97.21667,329,12.95,6.295
"2023-01-28 21:00:00",1167,"Marena B3",36.06222,-97.21667,329,12.85,5.709
"2023-01-28 22:00:00",1168,"Marena B3",36.06222,-97.21667,329,12.79,3.053
"2023-01-28 23:00:00",1169,"Marena B3",36.06222,-97.21667,329,12.74,0.104
"2023-01-29 00:00:00",1170,"Marena B3",36.06222,-97.21667,329,12.71,-0.896
"2023-01-29 01:00:00",1171,"Marena B3",36.06222,-97.21667,329,12.68,-1.648
"2023-01-29 02:00:00",1172,"Marena B3",36.06222,-97.21667,329,12.66,-2.18
"2023-01-29 03:00:00",1173,"Marena B3",36.06222,-97.21667,329,12.64,-3.168
"2023-01-29 04:00:00",1174,"Marena B3",36.06222,-97.21667,329,12.63,-4.055
"2023-01-29 05:00:00",1175,"Marena B3",36.06222,-97.21667,329,12.62,-4.874
"2023-01-29 06:00:00",1176,"Marena B3",36.06222,-97.21667,329,12.6,-5.481
"2023-01-29 07:00:00",1177,"Marena B3",36.06222,-97.21667,329,12.59,-5.786
"2023-01-29 08:00:00",1178,"Marena B3",36.06222,-97.21667,329,12.58,-6.322
"2023-01-29 09:00:00",1179,"Marena B3",36.06222,-97.21667,329,12.59,-6.508
"2023-01-29 10:00:00",1180,"Marena B3",36.06222,-97.21667,329,12.61,-4.79
"2023-01-29 11:00:00",1181,"Marena B3",36.06222,-97.21667,329,12.6,-4.487
"2023-01-29 12:00:00",1182,"Marena B3",36.06222,-97.21667,329,12.6,-4.455
"2023-01-29 13:00:00",1183,"Marena B3",36.06222,-97.21667,329,12.72,-4.455
"2023-01-29 14:00:00",1184,"Marena B3",36.06222,-97.21667,329,12.79,-4.299
"2023-01-29 15:00:00",1185,"Marena B3",36.06222,-97.21667,329,12.91,-4
"2023-01-29 16:00:00",1186,"Marena B3",36.06222,-97.21667,329,12.84,-4.214
"2023-01-29 17:00:00",1187,"Marena B3",36.06222,-97.21667,329,12.52,-4.614
"2023-01-29 18:00:00",1188,"Marena B3",36.06222,-97.21667,329,12.46,-6.56
"2023-01-29 19:00:00",1189,"Marena B3",36.06222,-97.21667,329,12.53,-6.665
"2023-01-29 20:00:00",1190,"Marena B3",36.06222,-97.21667,329,12.55,-6.4
"2023-01-29 21:00:00",1191,"Marena B3",36.06222,-97.21667,329,12.55,-6.102
"2023-01-29 22:00:00",1192,"Marena B3",36.06222,-97.21667,329,12.55,-5.877
"2023-01-29 23:00:00",1193,"Marena B3",36.06222,-97.21667,329,12.55,-5.897
"2023-01-30 00:00:00",1194,"Marena B3",36.06222,-97.21667,329,12.55,-6.186
"2023-01-30 01:00:00",1195,"Marena B3",36.06222,-97.21667,329,12.55,-6.4
"2023-01-30 02:00:00",1196,"Marena B3",36.06222,-97.21667,329,12.55,-7.357
"2023-01-30 03:00:00",1197,"Marena B3",36.06222,-97.21667,329,12.55,-7.997
"2023-01-30 04:00:00",1198,"Marena B3",36.06222,-97.21667,329,12.54,-8.4
"2023-01-30 05:00:00",1199,"Marena B3",36.06222,-97.21667,329,12.54,-8.75
"2023-01-30 06:00:00",1200,"Marena B3",36.06222,-97.21667,329,12.54,-8.79
"2023-01-30 07:00:00",1201,"Marena B3",36.06222,-97.21667,329,12.54,-8.81
"2023-01-30 08:00:00",1202,"Marena B3",36.06222,-97.21667,329,12.54,-8.91
"2023-01-30 09:00:00",1203,"Marena B3",36.06222,-97.21667,329,12.57,-8.58
"2023-01-30 10:00:00",1204,"Marena B3",36.06222,-97.21667,329,12.8,-5.969
"2023-01-30 11:00:00",1205,"Marena B3",36.06222,-97.21667,329,12.93,-4.587
"2023-01-30 12:00:00",1206,"Marena B3",36.06222,-97.21667,329,13.32,-3.729
"2023-01-30 13:00:00",1207,"Marena B3",36.06222,-97.21667,329,13.66,-3.659
"2023-01-30 14:00:00",1208,"Marena B3",36.06222,-97.21667,329,13.86,-3.39
"2023-01-30 15:00:00",1209,"Marena B3",36.06222,-97.21667,329,14.04,-1.109
"2023-01-30 16:00:00",1210,"Marena B3",36.06222,-97.21667,329,13.93,-2.129
"2023-01-30 17:00:00",1211,"Marena B3",36.06222,-97.21667,329,13.55,-2.835
"2023-01-30 18:00:00",1212,"Marena B3",36.06222,-97.21667,329,13.25,-5.313
"2023-01-30 19:00:00",1213,"Marena B3",36.06222,-97.21667,329,13.12,-5.995
"2023-01-30 20:00:00",1214,"Marena B3",36.06222,-97.21667,329,13.01,-6.24
"2023-01-30 21:00:00",1215,"Marena B3",36.06222,-97.21667,329,12.92,-6.447
"2023-01-30 22:00:00",1216,"Marena B3",36.06222,-97.21667,329,12.85,-6.614
"2023-01-30 23:00:00",1217,"Marena B3",36.06222,-97.21667,329,12.79,-6.68
"2023-01-31 00:00:00",1218,"Marena B3",36.06222,-97.21667,329,12.74,-6.664
"2023-01-31 01:00:00",1219,"Marena B3",36.06222,-97.21667,329,12.71,-6.679
"2023-01-31 02:00:00",1220,"Marena B3",36.06222,-97.21667,329,12.67,-6.82
"2023-01-31 03:00:00",1221,"Marena B3",36.06222,-97.21667,329,12.64,-6.913
"2023-01-31 04:00:00",1222,"Marena B3",36.06222,-97.21667,329,12.62,-6.973
"2023-01-31 05:00:00",1223,"Marena B3",36.06222,-97.21667,329,12.59,-7.175
"2023-01-31 06:00:00",1224,"Marena B3",36.06222,-97.21667,329,12.57,-8.29
"2023-01-31 07:00:00",1225,"Marena B3",36.06222,-97.21667,329,12.56,-8.82
"2023-01-31 08:00:00",1226,"Marena B3",36.06222,-97.21667,329,12.55,-8.58
"2023-01-31 09:00:00",1227,"Marena B3",36.06222,-97.21667,329,12.6,-7.787
"2023-01-31 10:00:00",1228,"Marena B3",36.06222,-97.21667,329,13.11,-4.789
"2023-01-31 11:00:00",1229,"Marena B3",36.06222,-97.21667,329,13.14,-4.391
"2023-01-31 12:00:00",1230,"Marena B3",36.06222,-97.21667,329,13.19,-3.735
"2023-01-31 13:00:00",1231,"Marena B3",36.06222,-97.21667,329,14.01,-0.763
"2023-01-31 14:00:00",1232,"Marena B3",36.06222,-97.21667,329,14.22,0.906
"2023-01-31 15:00:00",1233,"Marena B3",36.06222,-97.21667,329,14.15,2.768
"2023-01-31 16:00:00",1234,"Marena B3",36.06222,-97.21667,329,14.15,1.625
"2023-01-31 17:00:00",1235,"Marena B3",36.06222,-97.21667,329,13.82,-0.845
"2023-01-31 18:00:00",1236,"Marena B3",36.06222,-97.21667,329,13.47,-4.718
"2023-01-31 19:00:00",1237,"Marena B3",36.06222,-97.21667,329,13.3,-6.177
"2023-01-31 20:00:00",1238,"Marena B3",36.06222,-97.21667,329,13.17,-7.142
"2023-01-31 21:00:00",1239,"Marena B3",36.06222,-97.21667,329,13.06,-8.84
"2023-01-31 22:00:00",1240,"Marena B3",36.06222,-97.21667,329,12.96,-9.98
"2023-01-31 23:00:00",1241,"Marena B3",36.06222,-97.21667,329,12.88,-10.35
"2023-02-01 00:00:00",1242,"Marena B3",36.06222,-97.21667,329,12.81,-10.78
"2023-02-01 01:00:00",1243,"Marena B3",36.06222,-97.21667,329,12.75,-11.35
"2023-02-01 02:00:00",1244,"Marena B3",36.06222,-97.21667,329,12.71,-10.83
"2023-02-01 03:00:00",1245,"Marena B3",36.06222,-97.21667,329,12.68,-11.36
"2023-02-01 04:00:00",1246,"Marena B3",36.06222,-97.21667,329,12.65,-10.38
"2023-02-01 05:00:00",1247,"Marena B3",36.06222,-97.21667,329,12.63,-9.6
"2023-02-01 06:00:00",1248,"Marena B3",36.06222,-97.21667,329,12.61,-9.15
"2023-02-01 07:00:00",1249,"Marena B3",36.06222,-97.21667,329,12.58,-8.8
"2023-02-01 08:00:00",1250,"Marena B3",36.06222,-97.21667,329,12.58,-8.16
"2023-02-01 09:00:00",1251,"Marena B3",36.06222,-97.21667,329,12.72,-6.631
"2023-02-01 10:00:00",1252,"Marena B3",36.06222,-97.21667,329,13.05,-3.059
"2023-02-01 11:00:00",1253,"Marena B3",36.06222,-97.21667,329,13.66,-0.174
"2023-02-01 12:00:00",1254,"Marena B3",36.06222,-97.21667,329,14.12,4.285
"2023-02-01 13:00:00",1255,"Marena B3",36.06222,-97.21667,329,14.12,4.165
"2023-02-01 14:00:00",1256,"Marena B3",36.06222,-97.21667,329,13.99,1.737
"2023-02-01 15:00:00",1257,"Marena B3",36.06222,-97.21667,329,14.17,1.99
"2023-02-01 16:00:00",1258,"Marena B3",36.06222,-97.21667,329,13.68,1.508
"2023-02-01 17:00:00",1259,"Marena B3",36.06222,-97.21667,329,13.34,0.56
"2023-02-01 18:00:00",1260,"Marena B3",36.06222,-97.21667,329,13.1,-1.865
"2023-02-01 19:00:00",1261,"Marena B3",36.06222,-97.21667,329,12.99,-3.355
"2023-02-01 20:00:00",1262,"Marena B3",36.06222,-97.21667,329,12.91,-3.396
"2023-02-01 21:00:00",1263,"Marena B3",36.06222,-97.21667,329,12.83,-3.52
"2023-02-01 22:00:00",1264,"Marena B3",36.06222,-97.21667,329,12.78,-2.676
"2023-02-01 23:00:00",1265,"Marena B3",36.06222,-97.21667,329,12.75,-2.395
"2023-02-02 00:00:00",1266,"Marena B3",36.06222,-97.21667,329,12.72,-2.556
"2023-02-02 01:00:00",1267,"Marena B3",36.06222,-97.21667,329,12.69,-2.516
"2023-02-02 02:00:00",1268,"Marena B3",36.06222,-97.21667,329,12.67,-2.383
"2023-02-02 03:00:00",1269,"Marena B3",36.06222,-97.21667,329,12.64,-2.829
"2023-02-02 04:00:00",1270,"Marena B3",36.06222,-97.21667,329,12.62,-3.543
"2023-02-02 05:00:00",1271,"Marena B3",36.06222,-97.21667,329,12.6,-3.113
"2023-02-02 06:00:00",1272,"Marena B3",36.06222,-97.21667,329,12.59,-3.184
"2023-02-02 07:00:00",1273,"Marena B3",36.06222,-97.21667,329,12.58,-3.333
"2023-02-02 08:00:00",1274,"Marena B3",36.06222,-97.21667,329,12.58,-3.775
"2023-02-02 09:00:00",1275,"Marena B3",36.06222,-97.21667,329,12.74,-2.205
"2023-02-02 10:00:00",1276,"Marena B3",36.06222,-97.21667,329,13.32,3.533
"2023-02-02 11:00:00",1277,"Marena B3",36.06222,-97.21667,329,14.09,6.457
"2023-02-02 12:00:00",1278,"Marena B3",36.06222,-97.21667,329,14.05,7.379
"2023-02-02 13:00:00",1279,"Marena B3",36.06222,-97.21667,329,13.95,11.46
"2023-02-02 14:00:00",1280,"Marena B3",36.06222,-97.21667,329,13.89,13.84
"2023-02-02 15:00:00",1281,"Marena B3",36.06222,-97.21667,329,13.89,13.9
"2023-02-02 16:00:00",1282,"Marena B3",36.06222,-97.21667,329,13.88,13.99
"2023-02-02 17:00:00",1283,"Marena B3",36.06222,-97.21667,329,13.88,12.96
"2023-02-02 18:00:00",1284,"Marena B3",36.06222,-97.21667,329,13.43,5.587
"2023-02-02 19:00:00",1285,"Marena B3",36.06222,-97.21667,329,13.21,1.22
"2023-02-02 20:00:00",1286,"Marena B3",36.06222,-97.21667,329,13.08,-1.325
"2023-02-02 21:00:00",1287,"Marena B3",36.06222,-97.21667,329,12.97,-1.564
"2023-02-02 22:00:00",1288,"Marena B3",36.06222,-97.21667,329,12.88,-0.305
"2023-02-02 23:00:00",1289,"Marena B3",36.06222,-97.21667,329,12.81,-0.542
"2023-02-03 00:00:00",1290,"Marena B3",36.06222,-97.21667,329,12.77,-1.927
"2023-02-03 01:00:00",1291,"Marena B3",36.06222,-97.21667,329,12.73,-2.459
"2023-02-03 02:00:00",1292,"Marena B3",36.06222,-97.21667,329,12.71,-2.955
"2023-02-03 03:00:00",1293,"Marena B3",36.06222,-97.21667,329,12.69,-4.449
"2023-02-03 04:00:00",1294,"Marena B3",36.06222,-97.21667,329,12.67,-5.893
"2023-02-03 05:00:00",1295,"Marena B3",36.06222,-97.21667,329,12.65,-6.526
"2023-02-03 06:00:00",1296,"Marena B3",36.06222,-97.21667,329,12.63,-7.204
"2023-02-03 07:00:00",1297,"Marena B3",36.06222,-97.21667,329,12.61,-8.19
"2023-02-03 08:00:00",1298,"Marena B3",36.06222,-97.21667,329,12.61,-7.929
"2023-02-03 09:00:00",1299,"Marena B3",36.06222,-97.21667,329,14.01,-2.488
"2023-02-03 10:00:00",1300,"Marena B3",36.06222,-97.21667,329,14.16,2.81
"2023-02-03 11:00:00",1301,"Marena B3",36.06222,-97.21667,329,14.06,7.067
"2023-02-03 12:00:00",1302,"Marena B3",36.06222,-97.21667,329,13.98,9.97
"2023-02-03 13:00:00",1303,"Marena B3",36.06222,-97.21667,329,13.95,11.67
"2023-02-03 14:00:00",1304,"Marena B3",36.06222,-97.21667,329,13.92,13.1
"2023-02-03 15:00:00",1305,"Marena B3",36.06222,-97.21667,329,13.89,14.26
"2023-02-03 16:00:00",1306,"Marena B3",36.06222,-97.21667,329,13.89,14.53
"2023-02-03 17:00:00",1307,"Marena B3",36.06222,-97.21667,329,13.85,14.58
"2023-02-03 18:00:00",1308,"Marena B3",36.06222,-97.21667,329,13.42,8.23
"2023-02-03 19:00:00",1309,"Marena B3",36.06222,-97.21667,329,13.21,4.24
"2023-02-03 20:00:00",1310,"Marena B3",36.06222,-97.21667,329,13.07,2.997
"2023-02-03 21:00:00",1311,"Marena B3",36.06222,-97.21667,329,12.96,2.506
"2023-02-03 22:00:00",1312,"Marena B3",36.06222,-97.21667,329,12.88,1.864
"2023-02-03 23:00:00",1313,"Marena B3",36.06222,-97.21667,329,12.81,1.94
"2023-02-04 00:00:00",1314,"Marena B3",36.06222,-97.21667,329,12.76,2.228
"2023-02-04 01:00:00",1315,"Marena B3",36.06222,-97.21667,329,12.74,3.163
"2023-02-04 02:00:00",1316,"Marena B3",36.06222,-97.21667,329,12.72,3.508
"2023-02-04 03:00:00",1317,"Marena B3",36.06222,-97.21667,329,12.71,3.669
"2023-02-04 04:00:00",1318,"Marena B3",36.06222,-97.21667,329,12.69,3.332
"2023-02-04 05:00:00",1319,"Marena B3",36.06222,-97.21667,329,12.68,2.943
"2023-02-04 06:00:00",1320,"Marena B3",36.06222,-97.21667,329,12.67,2.02
"2023-02-04 07:00:00",1321,"Marena B3",36.06222,-97.21667,329,12.65,2.696
"2023-02-04 08:00:00",1322,"Marena B3",36.06222,-97.21667,329,12.65,3.174
"2023-02-04 09:00:00",1323,"Marena B3",36.06222,-97.21667,329,12.7,5.149
"2023-02-04 10:00:00",1324,"Marena B3",36.06222,-97.21667,329,13.95,11.63
"2023-02-04 11:00:00",1325,"Marena B3",36.06222,-97.21667,329,13.92,13.11
"2023-02-04 12:00:00",1326,"Marena B3",36.06222,-97.21667,329,13.83,16.26
"2023-02-04 13:00:00",1327,"Marena B3",36.06222,-97.21667,329,13.76,19.48
"2023-02-04 14:00:00",1328,"Marena B3",36.06222,-97.21667,329,13.73,20.39
"2023-02-04 15:00:00",1329,"Marena B3",36.06222,-97.21667,329,13.73,20.62
"2023-02-04 16:00:00",1330,"Marena B3",36.06222,-97.21667,329,13.73,20.67
"2023-02-04 17:00:00",1331,"Marena B3",36.06222,-97.21667,329,13.67,17.91
"2023-02-04 18:00:00",1332,"Marena B3",36.06222,-97.21667,329,13.26,13.43
"2023-02-04 19:00:00",1333,"Marena B3",36.06222,-97.21667,329,13.08,11.04
"2023-02-04 20:00:00",1334,"Marena B3",36.06222,-97.21667,329,12.96,9.58
"2023-02-04 21:00:00",1335,"Marena B3",36.06222,-97.21667,329,12.87,8.25
"2023-02-04 22:00:00",1336,"Marena B3",36.06222,-97.21667,329,12.8,7.868
"2023-02-04 23:00:00",1337,"Marena B3",36.06222,-97.21667,329,12.76,4.97
"2023-02-05 00:00:00",1338,"Marena B3",36.06222,-97.21667,329,12.73,4.334
"2023-02-05 01:00:00",1339,"Marena B3",36.06222,-97.21667,329,12.71,2.538
"2023-02-05 02:00:00",1340,"Marena B3",36.06222,-97.21667,329,12.69,0.81
"2023-02-05 03:00:00",1341,"Marena B3",36.06222,-97.21667,329,12.67,-0.136
"2023-02-05 04:00:00",1342,"Marena B3",36.06222,-97.21667,329,12.65,-1.041
"2023-02-05 05:00:00",1343,"Marena B3",36.06222,-97.21667,329,12.64,-1.786
"2023-02-05 06:00:00",1344,"Marena B3",36.06222,-97.21667,329,12.62,-1.803
"2023-02-05 07:00:00",1345,"Marena B3",36.06222,-97.21667,329,12.61,-2.507
"2023-02-05 08:00:00",1346,"Marena B3",36.06222,-97.21667,329,12.61,-2.658
"2023-02-05 09:00:00",1347,"Marena B3",36.06222,-97.21667,329,13.45,4.866
"2023-02-05 10:00:00",1348,"Marena B3",36.06222,-97.21667,329,13.95,12.79
"2023-02-05 11:00:00",1349,"Marena B3",36.06222,-97.21667,329,13.82,17.72
"2023-02-05 12:00:00",1350,"Marena B3",36.06222,-97.21667,329,13.33,20.48
"2023-02-05 13:00:00",1351,"Marena B3",36.06222,-97.21667,329,13.49,24.02
"2023-02-05 14:00:00",1352,"Marena B3",36.06222,-97.21667,329,13.64,24.86
