"TOA5","2","CR300","7174","CR300.Std.07.00","CPU:Site 2 (Field).CR300","63613","Hydraprobe"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","Hydraprobe_5_VWC_Avg","Hydraprobe_10_VWC_Avg","Hydraprobe_20_VWC_Avg","Hydraprobe_50_VWC_Avg","Hydraprobe_5_T_DegC_Avg","Hydraprobe_10_T_DegC_Avg","Hydraprobe_20_T_DegC_Avg","Hydraprobe_50_T_DegC_Avg","Hydraprobe_5_T_DegF_Avg","Hydraprobe_10_T_DegF_Avg","Hydraprobe_20_T_DegF_Avg","Hydraprobe_50_T_DegF_Avg","Hydraprobe_5_EC_uncorrected_Avg","Hydraprobe_10_EC_uncorrected_Avg","Hydraprobe_20_EC_uncorrected_Avg","Hydraprobe_50_EC_uncorrected_Avg","Hydraprobe_5_EC_corrected_Avg","Hydraprobe_10_EC_corrected_Avg","Hydraprobe_20_EC_corrected_Avg","Hydraprobe_50_EC_corrected_Avg","Hydraprobe_5_Perm_real_Avg","Hydraprobe_10_Perm_real_Avg","Hydraprobe_20_Perm_real_Avg","Hydraprobe_50_Perm_real_Avg","Hydraprobe_5_Perm_imaginary_Avg","Hydraprobe_10_Perm_imaginary_Avg","Hydraprobe_20_Perm_imaginary_Avg","Hydraprobe_50_Perm_imaginary_Avg"
"2023-03-31 17:00:00",170,"Site 2",30.5498,-96.4115,75,13.43,0.318,0.295,0.344,0.453,28.2,26.43,22.73,20.7,82.8,79.53,72.87,69.2,0.059,0.05,0.072,0.125,0.057,0.049,0.074,0.133,20.8,18.92,22.99,33.57,21.38,17.78,25.92,44.81
"2023-03-31 18:00:00",171,"Site 2",30.5498,-96.4115,75,13.42,0.318,0.294,0.341,0.453,28.6,27,23.27,20.7,83.5,80.7,73.87,69.2,0.06,0.05,0.073,0.125,0.057,0.049,0.075,0.133,20.77,18.84,22.76,33.57,21.53,17.98,26.36,44.82
"2023-03-31 19:00:00",172,"Site 2",30.5498,-96.4115,75,13.41,0.32,0.294,0.343,0.453,28.5,27.2,23.63,20.7,83.3,81,74.57,69.2,0.059,0.051,0.074,0.125,0.056,0.049,0.075,0.133,20.95,18.79,22.94,33.57,21.2,18.09,26.59,44.82
"2023-03-31 20:00:00",173,"Site 2",30.5498,-96.4115,75,12.78,0.319,0.295,0.342,0.453,27.77,26.93,24,20.7,82,80.5,75.23,69.2,0.058,0.05,0.074,0.125,0.056,0.049,0.075,0.133,20.84,18.89,22.82,33.58,20.92,17.89,26.68,44.83
"2023-03-31 21:00:00",174,"Site 2",30.5498,-96.4115,75,12.73,0.317,0.292,0.342,0.453,26.77,26.43,24.2,20.83,80.2,79.53,75.5,69.47,0.057,0.05,0.074,0.125,0.056,0.049,0.075,0.133,20.67,18.69,22.83,33.59,20.58,17.84,26.69,44.84
"2023-03-31 22:00:00",175,"Site 2",30.5498,-96.4115,75,12.68,0.315,0.293,0.343,0.453,25.9,25.7,24.2,20.9,78.63,78.33,75.5,69.6,0.057,0.049,0.074,0.125,0.056,0.049,0.075,0.133,20.55,18.72,22.97,33.59,20.31,17.58,26.62,44.84
"2023-03-31 23:00:00",176,"Site 2",30.5498,-96.4115,75,12.65,0.316,0.295,0.344,0.453,25.13,25.13,24.1,20.9,77.27,77.27,75.37,69.6,0.055,0.048,0.074,0.125,0.055,0.048,0.075,0.133,20.6,18.86,23.06,33.6,19.89,17.29,26.47,44.86
"2023-04-01 00:00:00",177,"Site 2",30.5498,-96.4115,75,12.61,0.316,0.29,0.346,0.448,24.43,24.6,23.9,21.03,75.93,76.23,75.1,69.87,0.054,0.048,0.073,0.126,0.055,0.048,0.074,0.133,20.61,18.55,23.22,33.07,19.59,17.27,26.18,45.26
"2023-04-01 01:00:00",178,"Site 2",30.5498,-96.4115,75,12.58,0.313,0.291,0.346,0.453,23.77,23.93,23.7,21.1,74.83,75.1,74.7,70,0.054,0.047,0.073,0.125,0.055,0.048,0.074,0.132,20.34,18.6,23.2,33.63,19.46,17.03,26.17,44.88
"2023-04-01 02:00:00",179,"Site 2",30.5498,-96.4115,75,12.55,0.311,0.289,0.343,0.448,23.27,23.5,23.57,21.1,73.87,74.3,74.43,70,0.054,0.047,0.073,0.126,0.055,0.048,0.074,0.133,20.19,18.45,22.93,33.1,19.31,16.87,26.1,45.29
"2023-04-01 03:00:00",180,"Site 2",30.5498,-96.4115,75,12.52,0.309,0.286,0.341,0.453,22.73,23.03,23.3,21.17,72.87,73.43,73.9,70.1,0.053,0.047,0.073,0.125,0.055,0.048,0.075,0.132,20.04,18.22,22.75,33.64,19.16,16.91,26.13,44.9
"2023-04-01 04:00:00",181,"Site 2",30.5498,-96.4115,75,12.48,0.308,0.288,0.343,0.451,22.13,22.6,23,21.3,71.9,72.63,73.4,70.3,0.053,0.046,0.072,0.126,0.055,0.048,0.074,0.133,20.01,18.36,22.9,33.46,18.98,16.64,25.84,45.22
"2023-04-01 05:00:00",182,"Site 2",30.5498,-96.4115,75,12.45,0.308,0.288,0.344,0.453,21.7,22.03,22.8,21.3,71.1,71.77,73,70.3,0.052,0.046,0.071,0.125,0.055,0.048,0.073,0.132,19.91,18.39,23,33.66,18.74,16.54,25.49,44.92
"2023-04-01 06:00:00",183,"Site 2",30.5498,-96.4115,75,12.41,0.307,0.285,0.34,0.45,21.1,21.63,22.53,21.3,69.97,70.97,72.5,70.3,0.052,0.046,0.071,0.127,0.055,0.048,0.074,0.134,19.89,18.11,22.7,33.29,18.57,16.52,25.62,45.55
"2023-04-01 07:00:00",184,"Site 2",30.5498,-96.4115,75,12.37,0.307,0.287,0.339,0.451,20.7,21.23,22.2,21.3,69.23,70.2,72.03,70.3,0.051,0.045,0.071,0.126,0.055,0.048,0.074,0.133,19.85,18.24,22.61,33.48,18.4,16.26,25.51,45.24
"2023-04-01 08:00:00",185,"Site 2",30.5498,-96.4115,75,12.39,0.305,0.286,0.341,0.448,20.1,20.77,21.97,21.3,68.17,69.33,71.63,70.3,0.051,0.045,0.07,0.128,0.055,0.047,0.073,0.135,19.71,18.2,22.75,33.11,18.26,16.07,25.23,45.87
"2023-04-01 09:00:00",186,"Site 2",30.5498,-96.4115,75,12.57,0.306,0.281,0.343,0.448,19.77,20.37,21.77,21.3,67.6,68.63,71.23,70.3,0.05,0.045,0.07,0.128,0.054,0.048,0.073,0.135,19.85,17.82,22.89,33.11,17.98,16.23,24.95,45.87
"2023-04-01 10:00:00",187,"Site 2",30.5498,-96.4115,75,12.72,0.306,0.283,0.34,0.448,20.17,20.37,21.43,21.3,68.3,68.63,70.57,70.3,0.051,0.045,0.069,0.128,0.055,0.048,0.073,0.135,19.78,17.98,22.66,33.11,18.33,16.12,24.91,45.87
"2023-04-01 11:00:00",188,"Site 2",30.5498,-96.4115,75,12.77,0.309,0.287,0.336,0.45,21.43,20.97,21.3,21.3,70.6,69.7,70.3,70.3,0.052,0.045,0.07,0.127,0.055,0.048,0.074,0.134,20.03,18.24,22.3,33.29,18.71,16.12,25.18,45.56
"2023-04-01 12:00:00",189,"Site 2",30.5498,-96.4115,75,13.06,0.311,0.286,0.339,0.448,22.97,21.93,21.3,21.3,73.33,71.5,70.3,70.3,0.053,0.046,0.07,0.128,0.055,0.048,0.073,0.135,20.23,18.22,22.54,33.11,19.2,16.5,25.01,45.87
"2023-04-01 13:00:00",190,"Site 2",30.5498,-96.4115,75,13.6,0.314,0.286,0.341,0.448,24.9,23.27,21.57,21.3,76.83,73.87,70.83,70.3,0.055,0.047,0.07,0.127,0.055,0.048,0.073,0.135,20.48,18.16,22.72,33.09,19.93,17,24.98,45.86
"2023-04-01 14:00:00",191,"Site 2",30.5498,-96.4115,75,13.44,0.316,0.291,0.341,0.448,27.03,24.97,21.9,21.3,80.7,76.97,71.5,70.3,0.058,0.048,0.07,0.127,0.056,0.048,0.073,0.135,20.62,18.62,22.78,33.09,20.69,17.19,25.26,45.86
"2023-04-01 15:00:00",192,"Site 2",30.5498,-96.4115,75,13.45,0.314,0.291,0.343,0.448,28.8,26.6,22.6,21.3,83.9,79.87,72.63,70.3,0.06,0.049,0.072,0.127,0.057,0.048,0.074,0.135,20.45,18.62,22.96,33.09,21.54,17.76,25.68,45.86
"2023-04-01 16:00:00",193,"Site 2",30.5498,-96.4115,75,13.45,0.315,0.294,0.34,0.45,29.2,27.5,23.27,21.3,84.6,81.5,73.87,70.3,0.06,0.05,0.073,0.126,0.056,0.048,0.075,0.134,20.58,18.84,22.67,33.27,21.5,17.86,26.27,45.53
"2023-04-01 17:00:00",194,"Site 2",30.5498,-96.4115,75,13.48,0.315,0.294,0.346,0.453,29,27.8,23.83,21.3,84.2,82,74.97,70.3,0.059,0.05,0.073,0.125,0.056,0.048,0.074,0.132,20.58,18.85,23.21,33.65,21.32,17.86,26.18,44.91
"2023-04-01 18:00:00",195,"Site 2",30.5498,-96.4115,75,12.96,0.316,0.29,0.345,0.45,28.7,27.7,24.27,21.3,83.7,81.8,75.63,70.3,0.058,0.051,0.073,0.126,0.055,0.049,0.074,0.134,20.63,18.5,23.15,33.27,21.02,18.11,26.35,45.53
"2023-04-01 19:00:00",196,"Site 2",30.5498,-96.4115,75,12.94,0.313,0.289,0.344,0.451,27.77,27.2,24.6,21.3,82,81,76.23,70.3,0.058,0.05,0.074,0.126,0.056,0.049,0.074,0.133,20.32,18.44,23,33.47,20.88,18.04,26.64,45.23
"2023-04-01 20:00:00",197,"Site 2",30.5498,-96.4115,75,12.73,0.312,0.293,0.344,0.45,26.93,26.67,24.7,21.3,80.5,80,76.4,70.3,0.057,0.049,0.074,0.126,0.056,0.048,0.074,0.134,20.27,18.7,23.01,33.28,20.49,17.56,26.65,45.54
"2023-04-01 21:00:00",198,"Site 2",30.5498,-96.4115,75,12.68,0.31,0.288,0.346,0.453,25.9,25.9,24.7,21.3,78.63,78.63,76.4,70.3,0.056,0.048,0.073,0.125,0.055,0.048,0.073,0.132,20.09,18.38,23.18,33.67,20.14,17.53,26.37,44.93
"2023-04-01 22:00:00",199,"Site 2",30.5498,-96.4115,75,12.64,0.308,0.289,0.341,0.45,25,25.2,24.6,21.37,76.97,77.43,76.23,70.43,0.055,0.048,0.074,0.127,0.055,0.047,0.074,0.133,19.98,18.43,22.74,33.3,19.87,17.14,26.58,45.57
"2023-04-01 23:00:00",200,"Site 2",30.5498,-96.4115,75,12.6,0.308,0.284,0.34,0.448,24.17,24.53,24.33,21.5,75.5,76.1,75.77,70.7,0.054,0.048,0.073,0.128,0.055,0.048,0.074,0.134,19.99,18.05,22.64,33.12,19.42,17.18,26.47,45.89
"2023-04-02 00:00:00",201,"Site 2",30.5498,-96.4115,75,12.58,0.306,0.287,0.341,0.448,23.5,23.93,24,21.5,74.3,75.1,75.23,70.7,0.053,0.047,0.073,0.128,0.055,0.048,0.074,0.134,19.83,18.25,22.8,33.13,19.26,16.81,26.18,45.9
"2023-04-02 01:00:00",202,"Site 2",30.5498,-96.4115,75,12.55,0.308,0.287,0.343,0.448,23.03,23.43,23.77,21.57,73.43,74.17,74.83,70.83,0.052,0.046,0.072,0.128,0.054,0.047,0.073,0.134,19.98,18.33,22.95,33.14,18.96,16.62,25.88,45.91
"2023-04-02 02:00:00",203,"Site 2",30.5498,-96.4115,75,12.52,0.306,0.283,0.34,0.449,22.67,22.93,23.5,21.7,72.73,73.27,74.3,71.1,0.053,0.046,0.072,0.128,0.055,0.048,0.073,0.134,19.79,17.99,22.68,33.15,18.92,16.69,25.81,45.92
"2023-04-02 03:00:00",204,"Site 2",30.5498,-96.4115,75,12.48,0.305,0.284,0.338,0.449,22.2,22.67,23.3,21.7,72.03,72.73,73.9,71.1,0.052,0.046,0.072,0.128,0.054,0.048,0.074,0.134,19.76,18.03,22.5,33.15,18.75,16.59,25.84,45.92
"2023-04-02 04:00:00",205,"Site 2",30.5498,-96.4115,75,12.44,0.305,0.286,0.34,0.449,21.77,22.2,23,21.7,71.23,72.03,73.4,71.1,0.052,0.045,0.071,0.128,0.054,0.047,0.073,0.134,19.73,18.17,22.66,33.16,18.58,16.33,25.56,45.94
"2023-04-02 05:00:00",206,"Site 2",30.5498,-96.4115,75,12.41,0.303,0.285,0.34,0.449,21.5,21.9,22.8,21.7,70.7,71.5,73,71.1,0.052,0.045,0.071,0.128,0.055,0.047,0.073,0.134,19.49,18.09,22.64,33.16,18.63,16.23,25.54,45.94
"2023-04-02 06:00:00",207,"Site 2",30.5498,-96.4115,75,12.39,0.303,0.284,0.337,0.449,21.23,21.63,22.53,21.7,70.2,70.97,72.5,71.1,0.051,0.045,0.071,0.128,0.054,0.047,0.073,0.134,19.59,18.06,22.38,33.16,18.44,16.21,25.48,45.94
"2023-04-02 07:00:00",208,"Site 2",30.5498,-96.4115,75,12.37,0.305,0.28,0.337,0.449,20.97,21.37,22.3,21.7,69.73,70.43,72.17,71.1,0.05,0.045,0.07,0.128,0.054,0.048,0.073,0.134,19.74,17.72,22.37,33.16,18.15,16.26,25.24,45.94
"2023-04-02 08:00:00",209,"Site 2",30.5498,-96.4115,75,12.39,0.3,0.281,0.336,0.449,20.63,21.1,22.03,21.7,69.1,70,71.77,71.1,0.051,0.044,0.07,0.128,0.054,0.047,0.073,0.134,19.34,17.81,22.36,33.16,18.32,16.08,25.22,45.94
"2023-04-02 09:00:00",210,"Site 2",30.5498,-96.4115,75,12.44,0.3,0.282,0.338,0.449,20.63,20.9,21.9,21.7,69.1,69.6,71.5,71.1,0.051,0.044,0.069,0.128,0.054,0.047,0.072,0.134,19.33,17.86,22.5,33.16,18.32,16,24.95,45.94
"2023-04-02 10:00:00",211,"Site 2",30.5498,-96.4115,75,13.02,0.302,0.282,0.339,0.449,20.97,21.03,21.7,21.7,69.73,69.87,71.1,71.1,0.051,0.044,0.069,0.128,0.054,0.047,0.072,0.134,19.52,17.86,22.57,33.16,18.37,16,24.81,45.94
"2023-04-02 11:00:00",212,"Site 2",30.5498,-96.4115,75,13.05,0.304,0.279,0.339,0.449,21.7,21.5,21.7,21.7,71.1,70.7,71.1,71.1,0.052,0.045,0.069,0.128,0.054,0.048,0.072,0.134,19.63,17.67,22.57,33.16,18.61,16.34,24.81,45.94
"2023-04-02 12:00:00",213,"Site 2",30.5498,-96.4115,75,13.01,0.305,0.285,0.339,0.449,22.5,21.97,21.7,21.7,72.5,71.63,71.1,71.1,0.053,0.045,0.069,0.128,0.054,0.047,0.072,0.134,19.73,18.1,22.57,33.15,18.86,16.26,24.81,45.92
"2023-04-02 13:00:00",214,"Site 2",30.5498,-96.4115,75,13.06,0.304,0.286,0.339,0.449,23.1,22.53,21.77,21.7,73.57,72.5,71.23,71.1,0.054,0.045,0.069,0.128,0.055,0.047,0.072,0.134,19.58,18.18,22.58,33.15,19.16,16.33,24.81,45.92
"2023-04-02 14:00:00",215,"Site 2",30.5498,-96.4115,75,13.42,0.306,0.285,0.336,0.449,23.5,22.87,21.9,21.7,74.3,73.13,71.5,71.1,0.053,0.046,0.07,0.128,0.054,0.048,0.073,0.134,19.84,18.09,22.35,33.14,19.11,16.51,25.21,45.92
"2023-04-02 15:00:00",216,"Site 2",30.5498,-96.4115,75,13.51,0.309,0.283,0.336,0.448,24.17,23.43,22.03,21.57,75.5,74.17,71.77,70.83,0.054,0.046,0.07,0.128,0.054,0.048,0.073,0.134,20,18,22.36,33.14,19.29,16.7,25.22,45.91
"2023-04-02 16:00:00",217,"Site 2",30.5498,-96.4115,75,13.47,0.305,0.281,0.34,0.448,24.9,23.93,22.3,21.5,76.83,75.1,72.17,70.7,0.055,0.048,0.07,0.128,0.055,0.048,0.073,0.134,19.75,17.8,22.69,33.14,19.81,17.06,25.16,45.91
"2023-04-02 17:00:00",218,"Site 2",30.5498,-96.4115,75,13.47,0.311,0.287,0.341,0.448,25.63,24.6,22.53,21.5,78.17,76.23,72.5,70.7,0.055,0.047,0.07,0.128,0.055,0.047,0.072,0.134,20.19,18.3,22.79,33.13,19.79,16.86,25.26,45.9
"2023-04-02 18:00:00",219,"Site 2",30.5498,-96.4115,75,13.41,0.311,0.286,0.34,0.448,25.8,24.9,22.8,21.5,78.47,76.8,73,70.7,0.054,0.047,0.071,0.128,0.054,0.047,0.073,0.134,20.26,18.23,22.65,33.13,19.7,17.08,25.55,45.9
"2023-04-02 19:00:00",220,"Site 2",30.5498,-96.4115,75,13.5,0.306,0.286,0.339,0.448,25.6,24.9,23,21.5,78.2,76.8,73.4,70.7,0.056,0.047,0.071,0.128,0.055,0.048,0.073,0.134,19.76,18.23,22.58,33.13,19.98,16.94,25.7,45.9
"2023-04-02 20:00:00",221,"Site 2",30.5498,-96.4115,75,12.78,0.309,0.284,0.338,0.448,25.3,24.83,23.3,21.5,77.57,76.67,73.9,70.7,0.055,0.047,0.072,0.128,0.054,0.048,0.074,0.134,19.98,18.06,22.5,33.13,19.57,17.05,25.84,45.9
"2023-04-02 21:00:00",222,"Site 2",30.5498,-96.4115,75,12.73,0.306,0.285,0.338,0.448,24.67,24.5,23.3,21.5,76.37,76.07,73.9,70.7,0.054,0.047,0.072,0.128,0.054,0.047,0.074,0.134,19.83,18.15,22.51,33.13,19.42,16.86,25.85,45.9
"2023-04-02 22:00:00",223,"Site 2",30.5498,-96.4115,75,12.69,0.307,0.285,0.34,0.448,24.1,24,23.3,21.5,75.37,75.23,73.9,70.7,0.053,0.047,0.071,0.128,0.054,0.047,0.073,0.134,19.86,18.14,22.68,33.13,19.14,16.71,25.57,45.9
"2023-04-02 23:00:00",224,"Site 2",30.5498,-96.4115,75,12.65,0.308,0.281,0.34,0.448,23.7,23.7,23.3,21.5,74.7,74.7,73.9,70.7,0.052,0.046,0.071,0.128,0.054,0.047,0.073,0.134,19.95,17.78,22.67,33.13,18.94,16.75,25.57,45.9
"2023-04-03 00:00:00",225,"Site 2",30.5498,-96.4115,75,12.62,0.305,0.281,0.34,0.448,23.27,23.43,23.1,21.5,73.87,74.17,73.57,70.7,0.053,0.046,0.071,0.128,0.054,0.047,0.073,0.134,19.75,17.84,22.66,33.14,18.89,16.53,25.56,45.91
"2023-04-03 01:00:00",226,"Site 2",30.5498,-96.4115,75,12.59,0.305,0.282,0.337,0.448,22.8,22.93,23,21.57,73,73.27,73.4,70.83,0.053,0.046,0.071,0.128,0.054,0.047,0.073,0.134,19.67,17.88,22.41,33.14,18.81,16.43,25.5,45.91
"2023-04-03 02:00:00",227,"Site 2",30.5498,-96.4115,75,12.56,0.304,0.281,0.334,0.448,22.53,22.73,22.8,21.7,72.5,72.87,73,71.1,0.052,0.046,0.071,0.128,0.054,0.047,0.074,0.134,19.59,17.82,22.15,33.14,18.74,16.37,25.67,45.91
"2023-04-03 03:00:00",228,"Site 2",30.5498,-96.4115,75,12.53,0.303,0.282,0.337,0.449,22.2,22.47,22.73,21.7,72.03,72.4,72.87,71.1,0.052,0.045,0.07,0.128,0.054,0.047,0.073,0.134,19.57,17.86,22.39,33.15,18.57,16.28,25.26,45.92
"2023-04-03 04:00:00",229,"Site 2",30.5498,-96.4115,75,12.51,0.303,0.282,0.337,0.449,22.1,22.1,22.6,21.7,71.9,71.9,72.6,71.1,0.052,0.045,0.07,0.128,0.054,0.047,0.073,0.134,19.57,17.9,22.38,33.15,18.57,16.19,25.25,45.92
"2023-04-03 05:00:00",230,"Site 2",30.5498,-96.4115,75,12.48,0.301,0.281,0.338,0.449,22.1,22.1,22.4,21.7,71.9,71.9,72.3,71.1,0.052,0.045,0.07,0.128,0.054,0.047,0.073,0.134,19.4,17.85,22.46,33.15,18.7,16.13,25.11,45.92
"2023-04-03 06:00:00",231,"Site 2",30.5498,-96.4115,75,12.45,0.301,0.282,0.339,0.449,22.1,22.1,22.3,21.7,71.9,71.9,72.17,71.1,0.052,0.045,0.069,0.128,0.054,0.047,0.072,0.134,19.41,17.85,22.61,33.15,18.7,16.27,24.85,45.92
"2023-04-03 07:00:00",232,"Site 2",30.5498,-96.4115,75,12.42,0.301,0.282,0.339,0.449,22.1,22.1,22.1,21.7,71.9,71.9,71.9,71.1,0.052,0.045,0.069,0.128,0.054,0.047,0.072,0.134,19.41,17.95,22.61,33.15,18.7,16.1,24.84,45.92
"2023-04-03 08:00:00",233,"Site 2",30.5498,-96.4115,75,12.44,0.303,0.284,0.339,0.449,22.1,22.1,22.1,21.7,71.9,71.9,71.9,71.1,0.052,0.044,0.069,0.128,0.054,0.046,0.072,0.134,19.57,18.1,22.6,33.15,18.58,15.99,24.84,45.92
"2023-04-03 09:00:00",234,"Site 2",30.5498,-96.4115,75,12.63,0.305,0.28,0.339,0.449,22.2,22.1,22.1,21.7,72.03,71.9,71.9,71.1,0.052,0.045,0.069,0.128,0.054,0.047,0.072,0.134,19.75,17.79,22.6,33.15,18.61,16.21,24.83,45.92
"2023-04-03 10:00:00",235,"Site 2",30.5498,-96.4115,75,12.9,0.304,0.279,0.334,0.449,22.6,22.3,22.1,21.7,72.63,72.17,71.9,71.1,0.053,0.046,0.07,0.128,0.054,0.048,0.073,0.134,19.61,17.7,22.11,33.15,18.9,16.38,25.17,45.92
"2023-04-03 11:00:00",236,"Site 2",30.5498,-96.4115,75,13.15,0.306,0.283,0.336,0.449,23.1,22.67,22.1,21.7,73.57,72.73,71.9,71.1,0.052,0.046,0.069,0.128,0.054,0.047,0.073,0.134,19.8,17.92,22.36,33.15,18.95,16.34,25.01,45.92
"2023-04-03 12:00:00",237,"Site 2",30.5498,-96.4115,75,13.45,0.307,0.282,0.339,0.449,23.93,23.17,22.1,21.7,75.1,73.7,71.9,71.1,0.054,0.046,0.069,0.128,0.054,0.047,0.072,0.134,19.86,17.89,22.61,33.15,19.3,16.58,24.84,45.92
"2023-04-03 13:00:00",238,"Site 2",30.5498,-96.4115,75,13.42,0.306,0.285,0.338,0.448,25.7,24.33,22.4,21.7,78.33,75.8,72.3,71.1,0.056,0.047,0.07,0.128,0.055,0.047,0.073,0.134,19.84,18.11,22.46,33.14,20.23,16.81,25.11,45.91
"2023-04-03 14:00:00",239,"Site 2",30.5498,-96.4115,75,13.41,0.311,0.285,0.337,0.448,27.67,25.83,22.73,21.7,81.8,78.47,72.87,71.1,0.058,0.048,0.071,0.128,0.055,0.048,0.073,0.134,20.19,18.09,22.4,33.14,20.75,17.37,25.49,45.91
"2023-04-03 15:00:00",240,"Site 2",30.5498,-96.4115,75,13.41,0.312,0.287,0.339,0.448,29.5,27.3,23.27,21.7,85.1,81.2,73.87,71.1,0.06,0.049,0.071,0.128,0.056,0.048,0.073,0.134,20.26,18.28,22.59,33.14,21.52,17.72,25.71,45.91
"2023-04-03 16:00:00",241,"Site 2",30.5498,-96.4115,75,13.41,0.316,0.289,0.339,0.448,30.73,28.6,23.93,21.7,87.3,83.5,75.1,71.1,0.061,0.05,0.072,0.128,0.056,0.048,0.074,0.134,20.61,18.43,22.54,33.14,21.73,18.03,26.12,45.91
"2023-04-03 17:00:00",242,"Site 2",30.5498,-96.4115,75,13.41,0.314,0.285,0.342,0.448,31.6,29.5,24.67,21.7,88.9,85.1,76.37,71.1,0.062,0.052,0.073,0.128,0.056,0.049,0.073,0.134,20.44,18.16,22.84,33.14,22.08,18.53,26.22,45.91
"2023-04-03 18:00:00",243,"Site 2",30.5498,-96.4115,75,13.39,0.314,0.286,0.338,0.448,31.6,30,25.2,21.7,88.9,86,77.43,71.1,0.061,0.052,0.075,0.128,0.055,0.048,0.074,0.134,20.51,18.18,22.53,33.14,21.97,18.54,26.82,45.91
"2023-04-03 19:00:00",244,"Site 2",30.5498,-96.4115,75,13.45,0.313,0.287,0.337,0.449,30.97,29.7,25.7,21.7,87.7,85.4,78.33,71.1,0.06,0.051,0.076,0.128,0.056,0.048,0.075,0.134,20.4,18.3,22.37,33.15,21.68,18.35,27.14,45.92
"2023-04-03 20:00:00",245,"Site 2",30.5498,-96.4115,75,12.76,0.311,0.288,0.341,0.449,29.7,29.2,26,21.7,85.5,84.6,78.77,71.1,0.059,0.05,0.075,0.128,0.055,0.048,0.074,0.134,20.27,18.34,22.73,33.16,21.19,18.08,27.07,45.93
"2023-04-03 21:00:00",246,"Site 2",30.5498,-96.4115,75,12.72,0.31,0.286,0.341,0.449,28.4,28.23,26.2,21.7,83.2,82.8,79.1,71.1,0.058,0.049,0.075,0.128,0.055,0.047,0.074,0.134,20.13,18.25,22.74,33.16,20.71,17.84,27.08,45.94
"2023-04-03 22:00:00",247,"Site 2",30.5498,-96.4115,75,12.68,0.309,0.286,0.343,0.449,27.4,27.5,26,21.9,81.3,81.5,78.77,71.5,0.057,0.049,0.074,0.128,0.055,0.047,0.073,0.134,20.08,18.16,22.91,33.18,20.33,17.59,26.79,45.96
"2023-04-03 23:00:00",248,"Site 2",30.5498,-96.4115,75,12.65,0.307,0.286,0.344,0.449,26.6,26.67,25.8,21.9,79.83,80,78.47,71.5,0.056,0.048,0.074,0.128,0.055,0.047,0.073,0.134,19.88,18.18,22.99,33.19,20.11,17.33,26.63,45.97
"2023-04-04 00:00:00",249,"Site 2",30.5498,-96.4115,75,12.62,0.305,0.288,0.343,0.449,26,26.1,25.6,21.97,78.77,78.93,78.2,71.63,0.056,0.047,0.073,0.128,0.055,0.046,0.073,0.134,19.7,18.38,22.97,33.2,19.92,16.96,26.38,45.99
"2023-04-04 01:00:00",250,"Site 2",30.5498,-96.4115,75,12.6,0.306,0.28,0.341,0.449,25.47,25.7,25.4,22.1,77.87,78.33,77.7,71.9,0.055,0.048,0.073,0.128,0.054,0.048,0.073,0.133,19.8,17.74,22.78,33.22,19.72,17.29,26.4,46.01
"2023-04-04 02:00:00",251,"Site 2",30.5498,-96.4115,75,12.58,0.307,0.28,0.34,0.445,25.03,25.2,25.03,22.1,77.13,77.43,77.13,71.9,0.054,0.048,0.073,0.13,0.055,0.048,0.073,0.135,19.89,17.75,22.69,32.82,19.51,17.15,26.29,46.67
"2023-04-04 03:00:00",252,"Site 2",30.5498,-96.4115,75,12.55,0.307,0.281,0.341,0.444,24.83,24.97,24.9,22.2,76.67,76.97,76.8,72.03,0.054,0.048,0.073,0.131,0.054,0.048,0.073,0.136,19.9,17.79,22.76,32.62,19.35,17.05,26.14,47
"2023-04-04 04:00:00",253,"Site 2",30.5498,-96.4115,75,12.53,0.309,0.282,0.34,0.447,24.7,24.7,24.7,22.4,76.4,76.4,76.4,72.3,0.054,0.047,0.072,0.13,0.054,0.047,0.073,0.135,20.05,17.89,22.64,32.93,19.2,16.87,25.99,46.84
"2023-04-04 05:00:00",254,"Site 2",30.5498,-96.4115,75,12.5,0.301,0.282,0.342,0.444,24.4,24.5,24.5,22.4,75.9,76.07,76.07,72.3,0.054,0.047,0.072,0.131,0.055,0.047,0.072,0.136,19.43,17.88,22.85,32.64,19.48,16.86,25.78,47.02
"2023-04-04 06:00:00",255,"Site 2",30.5498,-96.4115,75,12.47,0.302,0.283,0.334,0.444,24.1,24.27,24.33,22.4,75.37,75.63,75.77,72.3,0.054,0.046,0.073,0.131,0.055,0.047,0.073,0.136,19.48,17.98,22.12,32.64,19.38,16.69,26.09,47.03
"2023-04-04 07:00:00",256,"Site 2",30.5498,-96.4115,75,12.44,0.306,0.284,0.335,0.447,23.83,24,24.2,22.4,74.97,75.23,75.5,72.3,0.053,0.046,0.072,0.13,0.054,0.047,0.073,0.135,19.77,18.03,22.24,32.94,19.08,16.59,26.01,46.86
"2023-04-04 08:00:00",257,"Site 2",30.5498,-96.4115,75,12.48,0.305,0.285,0.334,0.447,23.63,23.77,24,22.53,74.57,74.83,75.23,72.5,0.053,0.046,0.073,0.13,0.054,0.047,0.074,0.135,19.68,18.07,22.1,32.95,18.98,16.5,26.07,46.87
