"TOA5","2","CR300","7174","CR300.Std.07.00","CPU:Site 2 (Field).CR300","63613","SoilVUE"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","BattV","SoilVUE_5_VWC_Avg","SoilVUE_10_VWC_Avg","SoilVUE_20_VWC_Avg","SoilVUE_30_VWC_Avg","SoilVUE_40_VWC_Avg","SoilVUE_50_VWC_Avg","SoilVUE_5_T_Avg","SoilVUE_10_T_Avg","SoilVUE_20_T_Avg","SoilVUE_30_T_Avg","SoilVUE_40_T_Avg","SoilVUE_50_T_Avg","SoilVUE_5_BulkEC_Avg","SoilVUE_10_BulkEC_Avg","SoilVUE_20_BulkEC_Avg","SoilVUE_30_BulkEC_Avg","SoilVUE_40_BulkEC_Avg","SoilVUE_50_BulkEC_Avg","SoilVUE_5_Ka_Avg","SoilVUE_10_Ka_Avg","SoilVUE_20_Ka_Avg","SoilVUE_30_Ka_Avg","SoilVUE_40_Ka_Avg","SoilVUE_50_Ka_Avg"
"2023-04-01 18:00:00",195,"Site 2",30.5498,-96.4115,75,12.96,0.079,0.134,0.055,0.127,0.234,0.165,28.38,26.92,24.65,22.62,21.38,20.81,0.053,0.12,0.006,0.013,0.21,0.231,4.998,7.396,4.109,7.072,12.97,8.98
"2023-04-01 19:00:00",196,"Site 2",30.5498,-96.4115,75,12.94,0.08,0.132,0.056,0.127,0.234,0.167,26.42,26.19,24.67,22.84,21.55,20.86,0.053,0.12,0.006,0.013,0.211,0.233,5.034,7.321,4.138,7.066,12.95,9.07
"2023-04-01 20:00:00",197,"Site 2",30.5498,-96.4115,75,12.73,0.08,0.132,0.057,0.126,0.236,0.164,24.85,25.41,24.51,22.97,21.7,20.94,0.052,0.119,0.006,0.014,0.213,0.233,5.04,7.325,4.17,7.022,13.11,8.93
"2023-04-01 21:00:00",198,"Site 2",30.5498,-96.4115,75,12.68,0.081,0.13,0.056,0.127,0.237,0.164,23.47,24.58,24.26,23.03,21.82,21.02,0.051,0.118,0.006,0.014,0.215,0.234,5.088,7.213,4.153,7.071,13.14,8.94
"2023-04-01 22:00:00",199,"Site 2",30.5498,-96.4115,75,12.64,0.079,0.13,0.057,0.127,0.237,0.167,22.42,23.82,23.94,23.01,21.91,21.09,0.047,0.116,0.005,0.014,0.218,0.234,4.996,7.201,4.186,7.078,13.16,9.06
"2023-04-01 23:00:00",200,"Site 2",30.5498,-96.4115,75,12.6,0.079,0.129,0.056,0.124,0.238,0.165,21.66,23.16,23.57,22.94,21.96,21.16,0.045,0.113,0.007,0.016,0.22,0.235,5.01,7.197,4.14,6.926,13.23,8.98
"2023-04-02 00:00:00",201,"Site 2",30.5498,-96.4115,75,12.58,0.079,0.129,0.056,0.126,0.238,0.166,21.27,22.64,23.22,22.83,22,21.22,0.043,0.11,0.006,0.016,0.221,0.235,5.008,7.15,4.144,7.011,13.2,9.03
"2023-04-02 01:00:00",202,"Site 2",30.5498,-96.4115,75,12.55,0.08,0.127,0.055,0.127,0.238,0.164,21.06,22.27,22.91,22.69,22,21.29,0.041,0.109,0.006,0.017,0.224,0.236,5.034,7.097,4.121,7.059,13.22,8.9
"2023-04-02 02:00:00",203,"Site 2",30.5498,-96.4115,75,12.52,0.08,0.126,0.055,0.126,0.238,0.166,20.7,21.95,22.64,22.55,21.98,21.31,0.04,0.105,0.007,0.017,0.226,0.235,5.036,7.034,4.117,7.016,13.23,9.04
"2023-04-02 03:00:00",204,"Site 2",30.5498,-96.4115,75,12.48,0.078,0.126,0.054,0.125,0.24,0.166,20.17,21.59,22.38,22.4,21.93,21.33,0.039,0.103,0.007,0.016,0.226,0.234,4.96,7.032,4.086,6.986,13.33,9.01
"2023-04-02 04:00:00",205,"Site 2",30.5498,-96.4115,75,12.44,0.078,0.127,0.055,0.126,0.239,0.166,19.76,21.22,22.11,22.25,21.89,21.33,0.037,0.102,0.006,0.016,0.229,0.235,4.993,7.1,4.117,7.041,13.29,9.01
"2023-04-02 05:00:00",206,"Site 2",30.5498,-96.4115,75,12.41,0.077,0.126,0.054,0.125,0.239,0.165,19.81,20.97,21.86,22.09,21.83,21.33,0.036,0.099,0.007,0.017,0.228,0.235,4.94,7.017,4.095,6.97,13.26,8.99
"2023-04-02 06:00:00",207,"Site 2",30.5498,-96.4115,75,12.39,0.077,0.126,0.053,0.125,0.237,0.165,19.57,20.78,21.66,21.94,21.76,21.33,0.036,0.096,0.006,0.017,0.229,0.235,4.953,7.017,4.038,6.999,13.17,8.99
"2023-04-02 07:00:00",208,"Site 2",30.5498,-96.4115,75,12.37,0.075,0.125,0.054,0.125,0.236,0.165,19.22,20.52,21.45,21.8,21.71,21.31,0.033,0.093,0.006,0.016,0.229,0.235,4.875,7.001,4.085,7.007,13.1,8.99
"2023-04-02 08:00:00",209,"Site 2",30.5498,-96.4115,75,12.39,0.077,0.124,0.054,0.125,0.238,0.166,18.95,20.28,21.26,21.66,21.62,21.29,0.034,0.091,0.004,0.015,0.228,0.233,4.927,6.955,4.063,6.984,13.23,9.03
"2023-04-02 09:00:00",210,"Site 2",30.5498,-96.4115,75,12.44,0.075,0.124,0.053,0.125,0.237,0.165,19.76,20.26,21.08,21.52,21.53,21.27,0.033,0.091,0.005,0.015,0.229,0.234,4.844,6.946,4.033,6.968,13.19,8.94
"2023-04-02 10:00:00",211,"Site 2",30.5498,-96.4115,75,13.02,0.074,0.121,0.054,0.129,0.238,0.166,21.1,20.62,20.99,21.39,21.45,21.23,0.034,0.09,0.005,0.016,0.227,0.231,4.805,6.824,4.082,7.167,13.2,9.03
"2023-04-02 11:00:00",212,"Site 2",30.5498,-96.4115,75,13.05,0.077,0.124,0.053,0.126,0.237,0.167,22.73,21.32,21.06,21.31,21.39,21.19,0.035,0.094,0.005,0.015,0.225,0.23,4.946,6.946,4.043,7.039,13.14,9.07
"2023-04-02 12:00:00",213,"Site 2",30.5498,-96.4115,75,13.01,0.075,0.125,0.053,0.126,0.238,0.166,23.79,21.99,21.28,21.28,21.31,21.14,0.037,0.096,0.004,0.015,0.224,0.232,4.87,7.008,4.037,7.016,13.25,9
"2023-04-02 13:00:00",214,"Site 2",30.5498,-96.4115,75,13.06,0.074,0.126,0.054,0.124,0.239,0.163,23.78,22.44,21.52,21.31,21.27,21.1,0.04,0.1,0.003,0.015,0.223,0.23,4.819,7.024,4.085,6.944,13.27,8.85
"2023-04-02 14:00:00",215,"Site 2",30.5498,-96.4115,75,13.42,0.076,0.127,0.053,0.124,0.234,0.165,24.39,22.72,21.74,21.36,21.24,21.07,0.041,0.101,0.004,0.015,0.22,0.233,4.884,7.062,4.059,6.94,13,8.97
"2023-04-02 15:00:00",216,"Site 2",30.5498,-96.4115,75,13.51,0.074,0.125,0.052,0.122,0.236,0.165,25.45,23.3,21.98,21.45,21.24,21.05,0.044,0.104,0.004,0.014,0.22,0.236,4.833,6.999,4.016,6.853,13.1,8.97
"2023-04-02 16:00:00",217,"Site 2",30.5498,-96.4115,75,13.47,0.075,0.126,0.054,0.125,0.234,0.165,26.61,23.92,22.28,21.54,21.25,21.03,0.046,0.106,0.005,0.014,0.218,0.243,4.858,7.013,4.088,6.977,12.94,8.98
"2023-04-02 17:00:00",218,"Site 2",30.5498,-96.4115,75,13.47,0.076,0.127,0.055,0.123,0.233,0.167,27.31,24.52,22.61,21.69,21.27,21.02,0.049,0.109,0.005,0.014,0.212,0.251,4.891,7.077,4.124,6.917,12.89,9.09
"2023-04-02 18:00:00",219,"Site 2",30.5498,-96.4115,75,13.41,0.073,0.126,0.055,0.124,0.235,0.166,26.15,24.61,22.91,21.84,21.31,21.02,0.051,0.109,0.004,0.014,0.209,0.257,4.783,7.046,4.11,6.95,13.06,9
"2023-04-02 19:00:00",220,"Site 2",30.5498,-96.4115,75,13.5,0.073,0.124,0.056,0.124,0.231,0.166,25.25,24.37,23.08,21.99,21.37,21.02,0.052,0.111,0.005,0.014,0.208,0.261,4.772,6.945,4.137,6.936,12.8,9.02
"2023-04-02 20:00:00",221,"Site 2",30.5498,-96.4115,75,12.78,0.073,0.124,0.056,0.124,0.233,0.167,24.15,24,23.12,22.12,21.45,21.05,0.052,0.11,0.006,0.015,0.207,0.264,4.777,6.959,4.165,6.92,12.91,9.07
"2023-04-02 21:00:00",222,"Site 2",30.5498,-96.4115,75,12.73,0.073,0.125,0.053,0.123,0.233,0.167,23.09,23.49,23.05,22.21,21.51,21.07,0.051,0.108,0.006,0.016,0.21,0.266,4.782,6.998,4.056,6.89,12.93,9.07
"2023-04-02 22:00:00",223,"Site 2",30.5498,-96.4115,75,12.69,0.07,0.123,0.054,0.124,0.235,0.166,22.55,23.06,22.89,22.23,21.57,21.1,0.05,0.109,0.005,0.015,0.212,0.266,4.674,6.885,4.081,6.955,13.01,9.04
"2023-04-02 23:00:00",224,"Site 2",30.5498,-96.4115,75,12.65,0.092,0.124,0.055,0.125,0.234,0.167,22.32,22.79,22.74,22.23,21.61,21.13,0.05,0.108,0.005,0.015,0.212,0.267,5.549,6.93,4.11,6.989,13,9.06
"2023-04-03 00:00:00",225,"Site 2",30.5498,-96.4115,75,12.62,0.103,0.121,0.057,0.126,0.233,0.166,21.81,22.46,22.58,22.19,21.63,21.16,0.055,0.108,0.005,0.016,0.213,0.266,6.003,6.793,4.168,7.013,12.88,9
"2023-04-03 01:00:00",226,"Site 2",30.5498,-96.4115,75,12.59,0.105,0.123,0.053,0.124,0.233,0.167,21.45,22.15,22.4,22.13,21.65,21.19,0.057,0.108,0.006,0.017,0.214,0.266,6.072,6.878,4.057,6.95,12.89,9.07
"2023-04-03 02:00:00",227,"Site 2",30.5498,-96.4115,75,12.56,0.106,0.122,0.055,0.124,0.232,0.166,21.16,21.88,22.23,22.05,21.65,21.2,0.059,0.106,0.005,0.016,0.216,0.266,6.127,6.843,4.106,6.953,12.84,9.04
"2023-04-03 03:00:00",228,"Site 2",30.5498,-96.4115,75,12.53,0.105,0.122,0.054,0.125,0.234,0.166,21.05,21.67,22.06,21.97,21.64,21.21,0.06,0.107,0.005,0.018,0.216,0.267,6.098,6.825,4.083,6.966,12.96,9.03
"2023-04-03 04:00:00",229,"Site 2",30.5498,-96.4115,75,12.51,0.108,0.122,0.053,0.123,0.233,0.164,21.32,21.63,21.92,21.89,21.61,21.22,0.061,0.106,0.006,0.016,0.216,0.265,6.223,6.828,4.048,6.904,12.93,8.91
"2023-04-03 05:00:00",230,"Site 2",30.5498,-96.4115,75,12.48,0.109,0.123,0.054,0.124,0.233,0.166,21.45,21.66,21.83,21.82,21.58,21.22,0.062,0.105,0.004,0.017,0.217,0.264,6.257,6.908,4.082,6.939,12.91,9.04
"2023-04-03 06:00:00",231,"Site 2",30.5498,-96.4115,75,12.45,0.109,0.121,0.052,0.124,0.235,0.169,21.51,21.68,21.79,21.76,21.55,21.22,0.063,0.104,0.005,0.016,0.214,0.266,6.256,6.819,4.021,6.923,13.01,9.17
"2023-04-03 07:00:00",232,"Site 2",30.5498,-96.4115,75,12.42,0.108,0.121,0.053,0.124,0.234,0.167,21.53,21.68,21.76,21.72,21.51,21.22,0.063,0.105,0.005,0.018,0.217,0.267,6.234,6.796,4.033,6.923,12.95,9.1
"2023-04-03 08:00:00",233,"Site 2",30.5498,-96.4115,75,12.44,0.108,0.122,0.054,0.124,0.235,0.168,21.59,21.69,21.73,21.67,21.48,21.19,0.062,0.107,0.004,0.015,0.218,0.264,6.207,6.836,4.066,6.951,13.02,9.13
"2023-04-03 09:00:00",234,"Site 2",30.5498,-96.4115,75,12.63,0.108,0.122,0.054,0.123,0.235,0.166,22.13,21.81,21.71,21.63,21.45,21.19,0.065,0.107,0.006,0.017,0.217,0.266,6.233,6.869,4.071,6.886,13.02,9.02
"2023-04-03 10:00:00",235,"Site 2",30.5498,-96.4115,75,12.9,0.11,0.121,0.051,0.125,0.235,0.167,22.95,22.17,21.76,21.6,21.42,21.18,0.065,0.106,0.005,0.016,0.216,0.264,6.297,6.801,3.984,6.993,13.02,9.05
"2023-04-03 11:00:00",236,"Site 2",30.5498,-96.4115,75,13.15,0.109,0.123,0.053,0.124,0.232,0.166,23.88,22.67,21.9,21.61,21.41,21.16,0.067,0.107,0.005,0.016,0.213,0.262,6.285,6.886,4.044,6.95,12.87,9.04
"2023-04-03 12:00:00",237,"Site 2",30.5498,-96.4115,75,13.45,0.112,0.123,0.051,0.122,0.233,0.167,26.67,23.61,22.13,21.65,21.39,21.15,0.069,0.108,0.004,0.016,0.211,0.263,6.377,6.877,3.979,6.862,12.92,9.06
"2023-04-03 13:00:00",238,"Site 2",30.5498,-96.4115,75,13.42,0.114,0.124,0.053,0.123,0.232,0.167,30.45,25.58,22.65,21.75,21.4,21.13,0.074,0.113,0.005,0.016,0.209,0.272,6.492,6.917,4.035,6.887,12.81,9.06
"2023-04-03 14:00:00",239,"Site 2",30.5498,-96.4115,75,13.41,0.114,0.124,0.054,0.121,0.233,0.168,33.09,27.5,23.48,21.98,21.43,21.13,0.078,0.118,0.007,0.017,0.201,0.28,6.506,6.951,4.089,6.818,12.91,9.1
"2023-04-03 15:00:00",240,"Site 2",30.5498,-96.4115,75,13.41,0.113,0.124,0.055,0.121,0.229,0.168,34.75,29.12,24.43,22.32,21.51,21.14,0.082,0.122,0.007,0.015,0.195,0.29,6.433,6.934,4.131,6.788,12.67,9.12
"2023-04-03 16:00:00",241,"Site 2",30.5498,-96.4115,75,13.41,0.112,0.124,0.057,0.12,0.229,0.167,34.64,30,25.34,22.74,21.63,21.16,0.086,0.123,0.008,0.017,0.192,0.3,6.387,6.932,4.19,6.778,12.66,9.08
"2023-04-03 17:00:00",242,"Site 2",30.5498,-96.4115,75,13.41,0.111,0.124,0.058,0.122,0.229,0.168,34,30.25,26.01,23.2,21.81,21.21,0.087,0.125,0.009,0.016,0.189,0.308,6.36,6.937,4.212,6.841,12.68,9.11
"2023-04-03 18:00:00",243,"Site 2",30.5498,-96.4115,75,13.39,0.108,0.124,0.056,0.122,0.228,0.167,32.02,29.9,26.43,23.62,22.02,21.28,0.088,0.126,0.01,0.017,0.187,0.315,6.231,6.942,4.16,6.827,12.56,9.06
"2023-04-03 19:00:00",244,"Site 2",30.5498,-96.4115,75,13.45,0.11,0.126,0.06,0.124,0.23,0.17,29.66,29.03,26.57,23.96,22.24,21.36,0.089,0.124,0.01,0.016,0.187,0.319,6.322,7.026,4.278,6.953,12.69,9.23
"2023-04-03 20:00:00",245,"Site 2",30.5498,-96.4115,75,12.76,0.109,0.125,0.061,0.126,0.231,0.172,27.56,27.93,26.44,24.18,22.45,21.47,0.089,0.124,0.009,0.018,0.189,0.319,6.245,6.996,4.331,7.038,12.79,9.33
"2023-04-03 21:00:00",246,"Site 2",30.5498,-96.4115,75,12.72,0.109,0.124,0.062,0.124,0.232,0.169,26.02,26.9,26.15,24.31,22.64,21.57,0.089,0.123,0.01,0.019,0.192,0.318,6.265,6.954,4.36,6.962,12.86,9.19
"2023-04-03 22:00:00",247,"Site 2",30.5498,-96.4115,75,12.68,0.106,0.123,0.06,0.125,0.232,0.171,25.09,26.04,25.77,24.32,22.78,21.7,0.089,0.123,0.01,0.018,0.199,0.32,6.147,6.897,4.301,6.986,12.86,9.28
"2023-04-03 23:00:00",248,"Site 2",30.5498,-96.4115,75,12.65,0.107,0.122,0.059,0.124,0.233,0.171,24.51,25.42,25.39,24.28,22.88,21.79,0.089,0.122,0.011,0.02,0.202,0.321,6.154,6.87,4.253,6.96,12.89,9.26
"2023-04-04 00:00:00",249,"Site 2",30.5498,-96.4115,75,12.62,0.106,0.12,0.06,0.123,0.234,0.17,24.13,24.94,25.04,24.18,22.95,21.88,0.088,0.121,0.01,0.02,0.205,0.321,6.112,6.776,4.308,6.889,12.96,9.24
"2023-04-04 01:00:00",250,"Site 2",30.5498,-96.4115,75,12.6,0.105,0.12,0.058,0.123,0.235,0.172,23.73,24.56,24.74,24.06,22.97,21.97,0.09,0.12,0.009,0.019,0.207,0.322,6.068,6.754,4.216,6.9,13.01,9.31
"2023-04-04 02:00:00",251,"Site 2",30.5498,-96.4115,75,12.58,0.107,0.12,0.059,0.124,0.236,0.17,23.56,24.25,24.47,23.94,23,22.03,0.088,0.119,0.01,0.02,0.21,0.323,6.154,6.758,4.272,6.922,13.06,9.26
"2023-04-04 03:00:00",252,"Site 2",30.5498,-96.4115,75,12.55,0.104,0.12,0.058,0.125,0.235,0.17,23.49,24.03,24.25,23.81,22.97,22.08,0.088,0.119,0.008,0.02,0.211,0.321,6.043,6.751,4.222,6.993,13.03,9.25
"2023-04-04 04:00:00",253,"Site 2",30.5498,-96.4115,75,12.53,0.103,0.12,0.058,0.122,0.235,0.171,23.4,23.88,24.06,23.69,22.96,22.12,0.087,0.12,0.01,0.02,0.212,0.322,6.02,6.746,4.235,6.852,13.05,9.27
"2023-04-04 05:00:00",254,"Site 2",30.5498,-96.4115,75,12.5,0.104,0.12,0.058,0.124,0.235,0.171,23.13,23.69,23.88,23.59,22.93,22.15,0.086,0.118,0.01,0.02,0.214,0.322,6.063,6.759,4.225,6.931,13.04,9.28
"2023-04-04 06:00:00",255,"Site 2",30.5498,-96.4115,75,12.47,0.102,0.121,0.058,0.123,0.235,0.169,22.77,23.45,23.72,23.48,22.89,22.17,0.086,0.117,0.009,0.019,0.213,0.322,5.978,6.787,4.235,6.895,13.06,9.21
"2023-04-04 07:00:00",256,"Site 2",30.5498,-96.4115,75,12.44,0.104,0.12,0.057,0.122,0.236,0.171,22.51,23.22,23.57,23.39,22.84,22.17,0.085,0.116,0.01,0.021,0.214,0.323,6.056,6.756,4.179,6.869,13.11,9.27
"2023-04-04 08:00:00",257,"Site 2",30.5498,-96.4115,75,12.48,0.102,0.12,0.057,0.123,0.235,0.17,22.47,23.04,23.39,23.27,22.8,22.17,0.086,0.117,0.009,0.02,0.215,0.323,5.957,6.735,4.182,6.877,13.01,9.25
"2023-04-04 09:00:00",258,"Site 2",30.5498,-96.4115,75,12.81,0.104,0.122,0.058,0.121,0.236,0.172,23.1,23.08,23.27,23.18,22.76,22.17,0.086,0.115,0.01,0.02,0.215,0.323,6.03,6.84,4.219,6.823,13.08,9.33
"2023-04-04 10:00:00",259,"Site 2",30.5498,-96.4115,75,13.13,0.105,0.119,0.056,0.12,0.234,0.171,24.03,23.4,23.22,23.09,22.71,22.17,0.086,0.116,0.01,0.021,0.214,0.321,6.109,6.724,4.155,6.776,12.97,9.26
"2023-04-04 11:00:00",260,"Site 2",30.5498,-96.4115,75,13.24,0.101,0.118,0.054,0.121,0.233,0.169,25.48,23.95,23.29,23.03,22.66,22.14,0.085,0.117,0.008,0.019,0.212,0.321,5.909,6.662,4.08,6.798,12.91,9.16
"2023-04-04 12:00:00",261,"Site 2",30.5498,-96.4115,75,13.53,0.103,0.12,0.056,0.12,0.231,0.167,26.68,24.66,23.49,23.03,22.63,22.14,0.085,0.116,0.01,0.018,0.213,0.329,5.992,6.758,4.148,6.75,12.8,9.09
"2023-04-04 13:00:00",262,"Site 2",30.5498,-96.4115,75,13.47,0.101,0.119,0.055,0.119,0.232,0.169,28.73,25.61,23.78,23.08,22.61,22.11,0.085,0.118,0.01,0.019,0.207,0.336,5.93,6.716,4.13,6.709,12.82,9.19
