"TOA5","CR300-10553","CR300","10553","CR300-CELL205.Std.10.04","CPU:Testbed_code_site_2.CR300","14107","Table_GroPoint"
"TIMESTAMP","RECORD","station","latitude","longitude","altitude","GroPoint_VWC_0_15_Avg","GroPoint_VWC_15_30_Avg","GroPoint_VWC_30_45_Avg","GroPoint_Temp_3_Avg","GroPoint_Temp_10_Avg","GroPoint_Temp_20_Avg","GroPoint_Temp_30_Avg","GroPoint_Temp_40_Avg","GroPoint_Temp_45_Avg"
"TS","RN","name","decdegrees","decdegrees","m","%","%","%","Deg c","Deg c","Deg c","Deg c","Deg c","Deg c"
"","","Smp","Smp","Smp","Smp","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg","Avg"
"2022-10-18 06:00:00",115,"Site 2",39.10245,-96.59987,335,31.73,30.73,36.97,8.17,9,12,12.67,15,15.5
"2022-10-18 07:00:00",116,"Site 2",39.10245,-96.59987,335,31.7,30.7,36.9,8,8.67,11.5,12.5,14.83,15.33
"2022-10-18 08:00:00",117,"Site 2",39.10245,-96.59987,335,31.6,30.6,36.9,7.5,8.5,11.67,12.5,14.83,15.17
"2022-10-18 09:00:00",118,"Site 2",39.10245,-96.59987,335,31.6,30.6,36.83,7.333,8.5,11.83,12.5,14.5,15
"2022-10-18 10:00:00",119,"Site 2",39.10245,-96.59987,335,31.5,30.5,36.8,7.333,8,11.5,12.5,14.5,15
"2022-10-18 11:00:00",120,"Site 2",39.10245,-96.59987,335,31.5,30.47,36.8,7.667,8,11.33,12.5,14.5,15
"2022-10-18 12:00:00",121,"Site 2",39.10245,-96.59987,335,31.5,30.4,36.8,8,8,11.17,12.17,14.5,15
"2022-10-18 13:00:00",122,"Site 2",39.10245,-96.59987,335,31.53,30.4,36.8,8.33,8,11.33,12,14.5,15
"2022-10-18 14:00:00",123,"Site 2",39.10245,-96.59987,335,31.6,30.4,36.77,9.17,8.17,11,12,14.5,15
"2022-10-18 15:00:00",124,"Site 2",39.10245,-96.59987,335,31.67,30.4,36.73,9.67,8.5,11.17,12,14.5,15
