"TOA5","CR300-23666","CR300","23666","CR300-CELL205.Std.10.02","CPU:Testbed_code_site_2.CR300","5761","Table_Thetaprobe"
"2022-08-02 13:00:00",487,"Testbed Site 3",39.10367,-96.60065,335,0.301,0.39,0.374
"2022-08-02 14:00:00",488,"Testbed Site 3",39.10367,-96.60065,335,0.3,0.39,0.374
"2022-08-02 15:00:00",489,"Testbed Site 3",39.10367,-96.60065,335,0.298,0.39,0.374
"2022-08-02 16:00:00",490,"Testbed Site 3",39.10367,-96.60065,335,0.296,0.389,0.373
"2022-08-02 17:00:00",491,"Testbed Site 3",39.10367,-96.60065,335,0.294,0.389,0.373
"2022-08-03 10:00:00",492,"Testbed Site 3",39.10367,-96.60065,335,0.285,0.387,0.372
"2022-08-03 11:00:00",493,"Testbed Site 3",39.10367,-96.60065,335,0.284,0.386,0.372
"2022-08-03 14:00:00",494,"Testbed Site 3",39.10367,-96.60065,335,0.282,0.386,0.372
"2022-08-03 15:00:00",495,"Testbed Site 3",39.10367,-96.60065,335,0.281,0.386,0.372
"2022-08-03 16:00:00",496,"Testbed Site 3",39.10367,-96.60065,335,0.281,0.385,0.372
"2022-08-04 11:00:00",497,"Testbed Site 3",39.10367,-96.60065,335,0.273,0.383,0.371
"2022-08-04 13:00:00",498,"Testbed Site 3",39.10367,-96.60065,335,0.272,0.383,0.371
"2022-08-04 14:00:00",499,"Testbed Site 3",39.10367,-96.60065,335,0.272,0.382,0.371
"2022-08-04 15:00:00",500,"Testbed Site 3",39.10367,-96.60065,335,0.271,0.382,0.371
"2022-08-04 16:00:00",501,"Testbed Site 3",39.10367,-96.60065,335,0.269,0.382,0.37
"2022-08-05 11:00:00",502,"Testbed Site 3",39.10367,-96.60065,335,0.262,0.379,0.37
"2022-08-05 13:00:00",503,"Testbed Site 3",39.10367,-96.60065,335,0.26,0.379,0.369
"2022-08-05 14:00:00",504,"Testbed Site 3",39.10367,-96.60065,335,0.259,0.378,0.369
"2022-08-05 15:00:00",505,"Testbed Site 3",39.10367,-96.60065,335,0.258,0.378,0.369
"2022-08-05 16:00:00",506,"Testbed Site 3",39.10367,-96.60065,335,0.257,0.378,0.369
